[국회도서관] 공공저작물 권리확인 요청 목록,,,,,,,,,,,,,,,,,,
순번,사이트명,게시판명,게시물 제목,pdf페이지,발행년,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
6452,국회전자도서관,소장자료,국회기록사진첩_vol52_023.jpg,14,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6453,국회전자도서관,소장자료,국회기록사진첩_vol52_024.jpg,14,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6454,국회전자도서관,소장자료,국회기록사진첩_vol52_025.jpg,15,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6455,국회전자도서관,소장자료,국회기록사진첩_vol52_026.jpg,15,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6456,국회전자도서관,소장자료,국회기록사진첩_vol52_027.jpg,16,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6457,국회전자도서관,소장자료,국회기록사진첩_vol52_028.jpg,16,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6458,국회전자도서관,소장자료,국회기록사진첩_vol52_029.jpg,17,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6459,국회전자도서관,소장자료,국회기록사진첩_vol52_030.jpg,17,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6460,국회전자도서관,소장자료,국회기록사진첩_vol52_031.jpg,18,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6461,국회전자도서관,소장자료,국회기록사진첩_vol52_032.jpg,18,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6462,국회전자도서관,소장자료,국회기록사진첩_vol52_033.jpg,19,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6463,국회전자도서관,소장자료,국회기록사진첩_vol52_034.jpg,19,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6464,국회전자도서관,소장자료,국회기록사진첩_vol52_035.jpg,20,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6465,국회전자도서관,소장자료,국회기록사진첩_vol52_036.jpg,20,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6466,국회전자도서관,소장자료,국회기록사진첩_vol52_037.jpg,21,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6467,국회전자도서관,소장자료,국회기록사진첩_vol52_038.jpg,21,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6468,국회전자도서관,소장자료,국회기록사진첩_vol52_039.jpg,22,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6469,국회전자도서관,소장자료,국회기록사진첩_vol52_040.jpg,22,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6470,국회전자도서관,소장자료,국회기록사진첩_vol52_041.jpg,23,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6471,국회전자도서관,소장자료,국회기록사진첩_vol52_042.jpg,23,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6472,국회전자도서관,소장자료,국회기록사진첩_vol52_043.jpg,24,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6473,국회전자도서관,소장자료,국회기록사진첩_vol52_044.jpg,24,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6474,국회전자도서관,소장자료,국회기록사진첩_vol52_045.jpg,25,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6475,국회전자도서관,소장자료,국회기록사진첩_vol52_046.jpg,25,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6476,국회전자도서관,소장자료,국회기록사진첩_vol52_047.jpg,26,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6477,국회전자도서관,소장자료,국회기록사진첩_vol52_048.jpg,26,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6478,국회전자도서관,소장자료,국회기록사진첩_vol52_049.jpg,27,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6479,국회전자도서관,소장자료,국회기록사진첩_vol52_050.jpg,27,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6480,국회전자도서관,소장자료,국회기록사진첩_vol52_051.jpg,28,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6481,국회전자도서관,소장자료,국회기록사진첩_vol52_052.jpg,28,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6482,국회전자도서관,소장자료,국회기록사진첩_vol52_053.jpg,29,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6483,국회전자도서관,소장자료,국회기록사진첩_vol52_054.jpg,29,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6484,국회전자도서관,소장자료,국회기록사진첩_vol52_055.jpg,30,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6485,국회전자도서관,소장자료,국회기록사진첩_vol52_056.jpg,30,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6486,국회전자도서관,소장자료,국회기록사진첩_vol52_057.jpg,31,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6487,국회전자도서관,소장자료,국회기록사진첩_vol52_058.jpg,31,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6488,국회전자도서관,소장자료,국회기록사진첩_vol52_059.jpg,32,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6489,국회전자도서관,소장자료,국회기록사진첩_vol52_060.jpg,32,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6490,국회전자도서관,소장자료,국회기록사진첩_vol52_061.jpg,33,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6491,국회전자도서관,소장자료,국회기록사진첩_vol52_062.jpg,33,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6492,국회전자도서관,소장자료,국회기록사진첩_vol52_063.jpg,34,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6493,국회전자도서관,소장자료,국회기록사진첩_vol52_064.jpg,34,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6494,국회전자도서관,소장자료,국회기록사진첩_vol52_065.jpg,35,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6495,국회전자도서관,소장자료,국회기록사진첩_vol52_066.jpg,35,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6496,국회전자도서관,소장자료,국회기록사진첩_vol52_067.jpg,36,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6497,국회전자도서관,소장자료,국회기록사진첩_vol52_068.jpg,36,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6498,국회전자도서관,소장자료,국회기록사진첩_vol52_069.jpg,37,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6499,국회전자도서관,소장자료,국회기록사진첩_vol52_070.jpg,37,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6500,국회전자도서관,소장자료,국회기록사진첩_vol52_071.jpg,38,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6501,국회전자도서관,소장자료,국회기록사진첩_vol52_072.jpg,38,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6502,국회전자도서관,소장자료,국회기록사진첩_vol52_073.jpg,39,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6503,국회전자도서관,소장자료,국회기록사진첩_vol52_074.jpg,39,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6504,국회전자도서관,소장자료,국회기록사진첩_vol52_075.jpg,40,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6505,국회전자도서관,소장자료,국회기록사진첩_vol52_076.jpg,40,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6506,국회전자도서관,소장자료,국회기록사진첩_vol52_077.jpg,41,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6507,국회전자도서관,소장자료,국회기록사진첩_vol52_078.jpg,41,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6508,국회전자도서관,소장자료,국회기록사진첩_vol52_079.jpg,42,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6509,국회전자도서관,소장자료,국회기록사진첩_vol52_080.jpg,42,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6510,국회전자도서관,소장자료,국회기록사진첩_vol52_081.jpg,43,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6511,국회전자도서관,소장자료,국회기록사진첩_vol52_082.jpg,43,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6512,국회전자도서관,소장자료,국회기록사진첩_vol52_083.jpg,44,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6513,국회전자도서관,소장자료,국회기록사진첩_vol52_084.jpg,44,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6514,국회전자도서관,소장자료,국회기록사진첩_vol52_085.jpg,45,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6515,국회전자도서관,소장자료,국회기록사진첩_vol52_086.jpg,45,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6516,국회전자도서관,소장자료,국회기록사진첩_vol52_087.jpg,46,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6517,국회전자도서관,소장자료,국회기록사진첩_vol52_088.jpg,46,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6518,국회전자도서관,소장자료,국회기록사진첩_vol52_089.jpg,47,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6519,국회전자도서관,소장자료,국회기록사진첩_vol52_090.jpg,47,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6520,국회전자도서관,소장자료,국회기록사진첩_vol52_091.jpg,48,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6521,국회전자도서관,소장자료,국회기록사진첩_vol52_092.jpg,48,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6522,국회전자도서관,소장자료,국회기록사진첩_vol52_093.jpg,49,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6523,국회전자도서관,소장자료,국회기록사진첩_vol52_094.jpg,49,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6524,국회전자도서관,소장자료,국회기록사진첩_vol52_095.jpg,50,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6525,국회전자도서관,소장자료,국회기록사진첩_vol52_096.jpg,50,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6526,국회전자도서관,소장자료,국회기록사진첩_vol52_097.jpg,51,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6527,국회전자도서관,소장자료,국회기록사진첩_vol52_098.jpg,51,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6528,국회전자도서관,소장자료,국회기록사진첩_vol52_099.jpg,52,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6529,국회전자도서관,소장자료,국회기록사진첩_vol52_100.jpg,52,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6530,국회전자도서관,소장자료,국회기록사진첩_vol52_101.jpg,53,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6531,국회전자도서관,소장자료,국회기록사진첩_vol52_102.jpg,53,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6532,국회전자도서관,소장자료,국회기록사진첩_vol52_103.jpg,54,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6533,국회전자도서관,소장자료,국회기록사진첩_vol52_104.jpg,54,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
6534,국회전자도서관,소장자료,국회기록사진첩_vol52_105.jpg,55,2000.7.14-2000.11.16,미부착,,내부확인 필요,공공누리 2~4유형,,,O,,,O,,업무상 촬영 사진 / 초상권 확인 필요,
