진주시청 공공저작물 권리확인 요청 목록 (대표홈페이지),,,,,,,,,,,,,,,,,,,,
순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,URL,등록일,첨부파일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
24662,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,좋은세상 수곡면 협의회 저소득가구 주거환경개선 활동,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18232&amode=view&cpage=1443,2016-05-23,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24663,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,좋은세상 정촌면협의회 맞춤형 복지서비스 제공,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18231&amode=view&cpage=1443,2016-05-23,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24664,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,무장애도시 하대2동위원회 주택 편의시설 설치,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18230&amode=view&cpage=1444,2016-05-23,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24665,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,진주아카데미 제2기 자기주도학습 프로그램 일제 개강,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18229&amode=view&cpage=1444,2016-05-20,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24666,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,진주시 건강생활실천으로 건강통계 개선,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18228&amode=view&cpage=1444,2016-05-20,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24667,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, 구제역 차단 방역을 위한 일제 접종 실시",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18227&amode=view&cpage=1444,2016-05-20,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24668,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,유라시아 시장 공략을 위해 진주시 중소기업이 발로 뛴다,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18226&amode=view&cpage=1444,2016-05-20,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24669,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,진주시『2016 재난대응 안전한국훈련』성공적 실시 중,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18225&amode=view&cpage=1444,2016-05-20,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24670,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,진주시 보건소 2016년 통합건강증진사업 전국 우수기관상 수상,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18224&amode=view&cpage=1444,2016-05-20,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24671,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시의회, 제185회 임시회 일정 마무리",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18223&amode=view&cpage=1444,2016-05-20,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24672,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"신안동, 무장애도시 건설을 위한 편의시설 설치에 앞장",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18222&amode=view&cpage=1444,2016-05-20,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24673,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,레일바이크에 꿈과 사랑을 싣고,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18221&amode=view&cpage=1444,2016-05-20,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24674,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"마산시 합포구 중앙동, 진주시 이현동 주민자치 우수시책 견학",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18220&amode=view&cpage=1445,2016-05-20,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24675,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,진주시립도서관 2016 도서관 「길 위의 인문학」사업 시행,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18219&amode=view&cpage=1445,2016-05-19,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24676,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,진주시 문화가 있는 날 문화공연 실시,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18218&amode=view&cpage=1445,2016-05-19,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24677,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, 시안(西安)시와 상생발전을 위한 석류꽃을 활짝 피웠다",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18217&amode=view&cpage=1445,2016-05-19,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24678,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시의회 환경도시위원회, K-water 남강댐관리단 현장 방문",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18216&amode=view&cpage=1445,2016-05-19,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24679,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,이현동 삼시세끼 에미손 도시락 제작을 위해 옥상텃밭 작물재배,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18215&amode=view&cpage=1445,2016-05-19,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24680,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,성북동주민자치위원회 진주대로변 진주팔경 새단장,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18214&amode=view&cpage=1445,2016-05-19,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24681,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,「진주 봄축제」성공적 개최 준비상황 점검,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18213&amode=view&cpage=1445,2016-05-19,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24682,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,진주 여객자동차 터미널 개발사업 간담회 개최,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18212&amode=view&cpage=1445,2016-05-19,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24683,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,진주시 ‘민원처리 업무편람’제작 후 민원실 비치,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18211&amode=view&cpage=1445,2016-05-19,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24684,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,진주시 부족한 농촌일손돕기 운동 대대적인 전개,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18210&amode=view&cpage=1446,2016-05-19,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24685,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,진주-시안(西安)간 실질적인 교류의 장 열려,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18209&amode=view&cpage=1446,2016-05-19,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24686,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시,‘진주시민행동’기자회견 내용 정면 반박",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18208&amode=view&cpage=1446,2016-05-19,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24687,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"좋은세상신안동협의회, 어르신 사랑의 점심 식사 제공",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18207&amode=view&cpage=1446,2016-05-19,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24688,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,비봉산 제모습 찾기 사업 순조롭게 진행,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18206&amode=view&cpage=1446,2016-05-17,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24689,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,진주시 사업장폐기물 배출업소 민·관 합동 지도점검 실시,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18205&amode=view&cpage=1446,2016-05-17,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24690,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시-中 산시성 시안(西安)시, 자매결연 체결",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18204&amode=view&cpage=1446,2016-05-17,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24691,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"시의회 기획경제위원회, 중앙지하도상가 리모델링사업 현장 방문",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18203&amode=view&cpage=1446,2016-05-17,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24692,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"이현동자연보호협의회, 『좋은세상』이현동협의회에 TV 기증",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18202&amode=view&cpage=1446,2016-05-17,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24693,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, 무분별한 정보공개 청구로 행정 마비",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18201&amode=view&cpage=1446,2016-05-16,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24694,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,신진주역세권 상업용지 등 추가 분양,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18200&amode=view&cpage=1447,2016-05-16,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24695,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,진주 중앙지하도상가 리모델링 후 운영방안 마련,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18199&amode=view&cpage=1447,2016-05-16,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24696,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,진주아카데미 중학생 80명 대학탐방 실시,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18198&amode=view&cpage=1447,2016-05-16,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24697,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,『좋은세상』대곡면협의회-초아회 한실마을 벽화그리기 상호협약(MOU)체결,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18197&amode=view&cpage=1447,2016-05-16,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24698,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"골든타임 내 시민 생명 최우선 보호, 실전 대응역량 강화 훈련",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18196&amode=view&cpage=1447,2016-05-16,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24699,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, 건설공사 품질 및 안전교육 실시",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18195&amode=view&cpage=1447,2016-05-16,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24700,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,진주시 보건소 2016년 통합건강증진사업 전국 우수기관 선정,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18194&amode=view&cpage=1447,2016-05-13,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24701,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"고속도로 진주휴게소 로컬푸드, 전국 롤 모델로 자리잡아",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18193&amode=view&cpage=1447,2016-05-13,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24702,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, 중국 실크로드 시발점 시안에서 제9회 석류꽃의 봄 행사 열어",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18192&amode=view&cpage=1447,2016-05-13,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24703,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, 진주남강유등축제 발전방안 제안 공개 모집",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18191&amode=view&cpage=1447,2016-05-13,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24704,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,진주시 행정구역 개편 장기적 방안 마련,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18190&amode=view&cpage=1448,2016-05-13,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24705,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, 아동·여성 안전 지역연대 회의 개최",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18189&amode=view&cpage=1448,2016-05-13,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24706,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"신안동, 『좋은세상』을 위한 아름다운 나눔 실천",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18188&amode=view&cpage=1448,2016-05-13,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24707,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,진주 중앙동 옥봉건강위원회 건강증진사업 적극 추진,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18187&amode=view&cpage=1448,2016-05-13,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24708,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주아카데미, 영어프로그램 학부모 참관수업 및 대화의 시간 가져",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18186&amode=view&cpage=1448,2016-05-13,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24709,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, 제15회 식품 안전의 날 홍보‧캠페인 실시",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18185&amode=view&cpage=1448,2016-05-13,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24710,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,진주시 정책자문교수단 정기회의 개최,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18184&amode=view&cpage=1448,2016-05-13,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24711,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시의회, 제185회 임시회 개회",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18183&amode=view&cpage=1448,2016-05-13,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24712,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,중앙동「선학산과 함께하는 나의 꿈 그리기」행사 열어,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18182&amode=view&cpage=1448,2016-05-13,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24713,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,범죄예방 환경개선 및 협력치안 실현을 위한 MOU 체결,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18181&amode=view&cpage=1448,2016-05-13,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24714,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, 전국동주(同州)도시교류협의회 정례회 개최",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18180&amode=view&cpage=1449,2016-05-12,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24715,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,진주시물가대책위원회 상수도요금 인상안 심의 원안 가결,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18179&amode=view&cpage=1449,2016-05-12,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24716,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시화물자동차공영차고지 주차요금, 시 물가대책위원회 심의 결정",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18178&amode=view&cpage=1449,2016-05-12,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24717,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, 시가지 불법 주차행위 합동단속",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18177&amode=view&cpage=1449,2016-05-12,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24718,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,봄 축제 및 행락철 대비 숙박업소 등 지도점검,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18176&amode=view&cpage=1449,2016-05-12,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24719,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,하대2동청소년지도위원 관내 순찰 강화활동 펼쳐,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18175&amode=view&cpage=1449,2016-05-12,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24720,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,진주아카데미 대학입학전형 설명회 개최,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18174&amode=view&cpage=1449,2016-05-11,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24721,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시 , 상수도 공기업 특별회계 재정결함 계속발생",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18173&amode=view&cpage=1449,2016-05-11,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24722,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"지적재조사사업 송곡1,2지구 경계결정",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18172&amode=view&cpage=1449,2016-05-11,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24723,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주관광 시민 서포터즈단,  진주의 대표축제 홍보활동 나서",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18171&amode=view&cpage=1449,2016-05-11,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24724,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,중앙동 경로잔치 및 동민화합한마당 다채로운 행사 성료,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18170&amode=view&cpage=1450,2016-05-11,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24725,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,하대2동 경로잔치 및 동민화합 한마당 행사 성황리에 열려,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18169&amode=view&cpage=1450,2016-05-11,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24726,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시 행정면, 소규모 동 통합 시동",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18168&amode=view&cpage=1450,2016-05-10,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24727,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,진주시 장애인 일자리타운 개소,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18167&amode=view&cpage=1450,2016-05-10,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24728,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,대곡면 경로당 활성화를 위한 임원진 간담회 개최,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18166&amode=view&cpage=1450,2016-05-10,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24729,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,성북동새마을협의회 클린진주가꾸기 운동 실시,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18165&amode=view&cpage=1450,2016-05-10,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24730,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시 시내버스 운수업체, 교통카드 1,440만원 상당『좋은세상』에 기탁",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18164&amode=view&cpage=1450,2016-05-04,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24731,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"창원소재 조명등 생산업체 BNS, LED등 190개『좋은 세상』에 기탁",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18163&amode=view&cpage=1450,2016-05-04,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24732,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,명화재능어린이집 ‘아나바다 기부파티’로 아름다운 나눔 실천,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18162&amode=view&cpage=1450,2016-05-04,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24733,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, '제4회 어린이 세발자전거대회' 성황리에 마쳐",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18161&amode=view&cpage=1450,2016-05-04,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24734,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,제4기 진주시 공공디자인 자율봉사단 모집,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18160&amode=view&cpage=1451,2016-05-04,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24735,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,내수경기 활성화 정부시책에 진주시 적극 동참,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18159&amode=view&cpage=1451,2016-05-04,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24736,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,상봉동 주민자치위원회 천연농약 제조 교육,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18158&amode=view&cpage=1451,2016-05-04,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24737,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"이창희 진주시장, 시민공감대 속에서 유등축제 개최 의지!",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18157&amode=view&cpage=1451,2016-05-04,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24738,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,진주시 소극행정 근절 및 적극행정 장려 사례교육 실시,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18156&amode=view&cpage=1451,2016-05-04,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24739,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, 풍수해저감 종합계획 공청회 개최",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18155&amode=view&cpage=1451,2016-05-04,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24740,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,진주시 토지거래계약에 관한 허가구역 재지정(연장),https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18154&amode=view&cpage=1451,2016-05-04,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
24741,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, 생활개선진주시연합회 임원 연수",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=18153&amode=view&cpage=1451,2016-05-04,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
