한국보육진흥원 공공저작물 권리확인 요청 목록,,,,,,,,,,,,,,,,,,,,
순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,URL,등록일,첨부파일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
1410,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,현장관찰자 교육용 영상물 제작 입찰공고,,2014-12-18 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1411,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,상담데스크 시스템 교체 <긴급> 입찰공고,,2014-12-10 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1412,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,보육실습 온라인 교육 컨텐츠 제작 2종 입찰공고,,2014-12-05 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1413,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,홍보영상 제작 입찰공고,,2014-12-01 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1414,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,특성화 직무교육과정 제작 및 보급 재입찰공고,,2014-11-25 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1415,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,특성화 직무교육과정 제작 및 보급 입찰공고,,2014-11-14 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1416,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,온라인 교육 컨텐츠 제작(2종) 입찰공고,,2014-09-17 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1417,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,시간제보육 성과분석 연구용역 재입찰공고,,2014-09-04 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1418,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,시간제보육 성과분석 연구용역 입찰공고,,2014-08-27 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1419,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,취약보육 프로그램(책자) 제작 및 보급 입찰공고,,2014-07-02 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1420,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,보육교직원 국가자격증 물품 제작 업체 선정을 위한 재입찰 공고(안),,2014-06-26 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1421,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,2014년도 보육교직원 국가자격증 제작 물품 입찰공고,,2014-06-18 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1422,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,2014년도 계간지 비전보육 제작 재입찰공고,,2014-04-09 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1423,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,2014년도 계간지 비전보육 제작입찰공고,,2014-04-01 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1424,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,2014년도 공공형어린이집 자율공부모임 심화과정 자료집 제작입찰공고,,2014-03-20 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1425,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,2014년도 택배발송용역 입찰공고,,2014-03-13 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1426,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,"2014년도 평가인증 어린이집 인증서, 인증현판 제작 입 찰 공 고",,2014-02-10 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1427,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,2014년 드림스타트 실무자전문화교육 위탁운영 관련 입찰공고,,2014-02-05 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1428,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,2014년도 어린이집 평가인증 안내 제작 입찰 공고,,2014-02-04 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1429,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,3-5세 연령별 누리과정 운영을 위한 교사연수 자료집 제작 &#8231; 보급 업체 선정 입찰공고,,2014-01-09 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1430,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,공공형 어린이집 운영 컨설팅 관련 자료 제작 입찰공고,,2013-12-17 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1431,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,공공형 어린이집 포켓메뉴얼 제작업체 재입찰공고,,2013-12-13 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1432,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,공공형 어린이집 포켓메뉴얼 제작업체 입찰공고,,2013-12-05 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1433,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,드림스타트 사업 효과성 연구 조사 자료분석(코딩) 입 찰 공 고,,2013-09-17 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1434,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,공공형 어린이집 운영가이드북 자료 제작 입 찰 공 고,,2013-05-30 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1435,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,2013년 <비전보육> 제작 입찰공고,,2013-04-26 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1436,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,일시보육 모바일 웹 & 앱 개발 입찰재공고,,2013-03-28 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1437,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,일시보육 모바일 웹 & 앱 개발 입찰공고,,2013-03-21 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1438,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,"2013년도 어린이집 평가인증 인증현판, 인증서 제작 등 우선협상대상업체 공고",,2013-02-22 00:00:00,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1439,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,"2013년도 어린이집 평가인증 인증현판, 인증서 제작 등 입찰공고",,2013-02-08 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1440,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,2013년도 보육교직원 국가자격증 제작 물품 재입찰 공고,,2013-02-06 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1441,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,2013년도 보육교직원 국가자격증 제작 물품 입찰 공고,,2013-01-29 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1442,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,취약보육 프로그램 제작 보급 재입찰공고,,2013-01-15 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1443,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,2013년도 어린이집 평가인증 안내 제작 등 입찰 공고,,2013-01-14 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1444,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,입찰공고 관리자페이지 10. c(취약보육 프로그램 제작 보급 입찰공고),,2013-01-04 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1445,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,어린이집 평가인증 사후관리 안내서 제작 입찰공고,,2012-12-10 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1446,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,일시보육 시범사업 운영체계 및 프로그램 개발 연구 용역,,2012-11-27 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1447,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,평가인증 홍보동영상 제작 업체 입찰공고,,2012-10-11 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1448,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,온라인 교육 콘텐츠 개발 긴급입찰공고,,2012-10-04 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1449,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,연구 조사 자료분석(코딩) 입찰공고,,2012-09-28 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1450,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,계간지<비젼보육> 제작 입찰공고,,2012-09-21 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1451,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,평가인증 3차 시행에 따른 지표개발 용역 입찰공고,,2012-09-14 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1452,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,2012년 드림스타트 통합전산시스템 기능개선 업체 입찰공고,,2012-07-09 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1453,한국보육진흥원,HOME > 알림마당 > 입찰공고,입찰공고,통합업무시스템 구축,,2010-02-04 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1454,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2024년 제3차 직원 채용 공고,https://www.kcpi.or.kr/kcpi/cyberpr/recruit.do,2024-07-15 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1455,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2024년 상반기 직원 채용 관련 친인척 재직 현황 공고,,2024-06-28 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1456,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2024년 제2차 채용 면접전형 합격자 발표,,2024-04-09 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1457,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2024년 제1차 채용 면접전형 합격자 발표,,2024-03-18 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1458,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2024년 제2차 채용 서류전형 합격자 발표,,2024-03-13 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1459,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,한국보육진흥원 비상임감사 공개모집,,2024-03-13 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1460,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2024년 제1차 채용 필기전형 합격자 발표,,2024-02-21 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1461,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2024년 제1차 채용 서류전형 합격자 발표,,2024-02-13 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1462,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2024년 제2차 직원 채용 공고,,2024-02-13 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1463,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,한국보육진흥원 2024년 채용 계획 사전 공개(변경),,2024-02-02 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1464,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2024년 제1차 직원 채용 공고,,2024-01-15 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1465,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,한국보육진흥원 2024년 채용 계획 사전 공개(변경),,2024-01-09 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1466,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,한국보육진흥원 2024년 채용 계획 사전 공개,,2023-12-27 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1467,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2023년 하반기 직원 채용 관련 친인척 재직 현황 공고,,2023-10-17 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1468,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2023년 제4차 직원 채용 면접전형 합격자 발표,,2023-09-26 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1469,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2023년 제3차 직원 채용 면접전형 합격자 발표,,2023-09-12 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1470,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2023년 제4차 채용 서류전형 합격자 발표,,2023-08-30 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1471,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2023년 제3차 채용 필기전형 합격자 발표,,2023-08-16 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1472,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2023년 제3차 직원 채용 서류전형 합격자 발표,,2023-08-08 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1473,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2023년 제4차 직원 채용 공고,,2023-08-03 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1474,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2023년 제3차 직원 채용 공고,,2023-07-12 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1475,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2023년 상반기 직원 채용 관련 친인척 재직 현황 공고,,2023-06-07 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1476,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2023년 제2차 직원 채용 면접전형 합격자 발표,,2023-04-26 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1477,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2023년 제1차 직원 채용 면접전형 합격자 발표,,2023-04-24 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1478,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2023년 제2차 채용 서류전형 합격자 발표,,2023-04-03 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1479,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2023년 제1차 채용 필기전형 합격자 발표,,2023-03-22 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1480,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2023년 제1차 직원 채용 서류전형 합격자 발표,,2023-03-15 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1481,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2023년 제2차 직원 채용 공고,,2023-03-13 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1482,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2023년 제1차 직원 채용 공고,,2023-02-15 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1483,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,한국보육진흥원 2023년 채용 계획 사전 공개,,2023-01-09 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1484,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2022년 하반기 직원 채용 관련 친인척 재직 현황 공고,,2022-11-01 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1485,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2022년 제4차 채용 면접전형 합격자 발표,,2022-09-22 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1486,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,[어린이집안전공제회] 어린이집안전공제회 안전예방 국장 채용 공고,,2022-09-16 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1487,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2022년 제4차 채용 필기전형 합격자 발표,,2022-08-25 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1488,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2022년 제4차 채용 서류전형 합격자 발표,,2022-08-17 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1489,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2022년 제4차 직원 채용 공고,,2022-07-22 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1490,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2022년 하반기 한국보육진흥원 채용 계획 사전 공개,,2022-07-01 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1491,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2022년 상반기 직원 채용 관련 친인척 재직 현황 공고,,2022-06-14 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1492,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2022년 제3차 채용 면접전형 합격자 발표,,2022-06-02 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1493,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2022년 제3차 채용 서류전형 합격자 발표,,2022-05-20 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1494,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2022년 제3차 직원 채용 공고,,2022-04-27 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1495,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2022년 제2차 채용 면접전형 합격자 발표,,2022-04-26 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1496,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2022년 제2차 채용 필기전형 합격자 발표,,2022-04-06 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1497,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2022년 제2차 채용 서류전형 합격자 발표,,2022-03-29 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1498,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2022년 제2차 직원 채용 공고(변경),,2022-03-02 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1499,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2022년 제1차 채용 면접전형 합격자 발표,,2022-02-09 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1500,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2021년 4분기 직원 채용 관련 친인척 재직 현황 공고,,2022-01-18 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1501,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2021년 3분기 직원 채용 관련 친인척 재직 현황 공고,,2022-01-18 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1502,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2022년 제1차 채용 서류전형 합격자 발표,,2022-01-18 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1503,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2022년 제1차 직원 채용 공고,,2021-12-24 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1504,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2021년 제8차 채용 최종합격자 발표,,2021-12-08 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1505,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2021년 제8차 채용 면접전형 합격자 발표,,2021-11-30 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1506,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2021년 제8차 채용 필기전형 합격자 발표,,2021-11-17 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1507,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2021년 제8차 채용 서류전형 합격자 발표,,2021-11-09 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1508,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2021년 제8차 직원 채용 공고,,2021-10-15 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1509,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2021년 제7차 채용 면접전형 합격자 발표,,2021-09-24 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1510,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2021년 제6차 채용(전문계약직) 면접전형 합격자 발표,,2021-09-24 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1511,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2021년 제6차 채용(기간제근로자) 신체검사 및 최종합격자 발표,,2021-09-23 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1512,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2021년 제6차 채용(기간제근로자) 면접전형 합격자 발표,,2021-09-14 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1513,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2021년 제7차 채용 필기전형 합격자 발표,,2021-09-10 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1514,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2021년 제6차 채용 필기전형 합격자 발표,,2021-09-10 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1515,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2021년 제7차 채용 서류전형 합격자 발표,,2021-09-02 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1516,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2021년 제6차 채용 서류전형 합격자 발표,,2021-09-02 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1517,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,한국보육진흥원 원장 공개모집,,2021-08-17 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1518,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2021년 제7차 직원 채용 공고,,2021-08-13 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1519,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2021년 제5차 채용 신체검사 및 최종합격자 발표,,2021-08-10 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1520,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2021년 제6차 직원 채용 공고,,2021-08-10 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1521,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2021년 제5차 채용 면접전형 합격자 발표,,2021-08-04 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1522,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,(재공모)한국보육진흥원 비상임감사 공개모집,,2021-07-28 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1523,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2021년 제5차 채용 필기전형 합격자 발표,,2021-07-21 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1524,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2021년 제5차 채용 서류전형 합격자 발표,,2021-07-12 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1525,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,신규 확충 국공립어린이집 운영관리 컨설턴트(위촉) 모집,,2021-06-22 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1526,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2021년 제5차 직원 채용 공고,,2021-06-18 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1527,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2021년 제4차 채용 신체검사 및 최종합격자 발표,,2021-06-16 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1528,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2021년 제4차 채용 면접전형 합격자 발표,,2021-06-10 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1529,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,한국보육진흥원 비상임감사 공개모집,,2021-06-04 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1530,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2021년 제4차 채용 서류전형 합격자 발표,,2021-05-28 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1531,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,유아 흡연위해예방교육 교사 교육과정 운영 사업 강사진 모집,,2021-05-21 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1532,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2021년 제4차 직원 채용 공고,,2021-05-07 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
1533,한국보육진흥원,HOME > 알림마당 > 채용공고,채용공고,2021년 제3차 직원 채용 관련 친인척 재직 현황 공고,,2021-04-29 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
