NIA 한국지능정보사회진흥원 공공저작물 권리확인 요청 목록,,,,,,,,,,,,,,,,,,,,
순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,URL,등록일,첨부파일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
5698,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[제안요청서 사전 공개]2011년 전자정부지원사업(범정부 예산낭비신고센터 통합 구축) 위탁감리,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7915,20110808,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5699,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[조달청 입찰공고 안내] 국가대표포털 3단계 구축,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7918,20110810,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5700,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[공모] 대규모 투자사업의 정보화계획 수립지침 개발 위탁연구 공모 재공고,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7920,20110810,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5701,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[제안요청서 사전 공개] 2011년도 전자정부지원사업(국가송무통합정보서비스 소송수행청 확대를 위한 기반구축 사업) 위탁감리,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7919,20110810,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5702,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[입찰재공고] 2011년도 한국정보화진흥원 제9차 위탁감리(3과제) 업체 재선정,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7923,20110811,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5703,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[제안요청서 사전 공개]2011년 전자정부지원사업(행정부 의원입법지원서비스 구축) 위탁감리,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7922,20110811,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5704,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[제안요청서 사전공개] 2011년 정보문화 국제컨퍼런스 행사 대행 용역,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7924,20110811,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5705,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[제안요청서 사전 공개] 2011년 전자정부지원사업(자치법규 통합 검색 서비스 사업) 위탁감리,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7921,20110811,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5706,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[입찰공고] 사랑의 그린PC 설치용 PC 자동복구솔루션(R-point) SW 구매,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7927,20110812,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5707,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[제안요청서 사전공개] 스마트워크 도입 현황 진단을 통한 활성화 방안 연구,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7925,20110812,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5708,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[입찰공고] 유비쿼터스 기반 훈련병 관리체계 구축 위탁감리 업체 선정,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7926,20110812,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5709,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[입찰공고]디지털제안서 통합관리시스템 고도화,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7930,20110818,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5710,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[공모] 스마트워크 도입 현황 진단을 통한 활성화 방안 위탁연구 공모,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7929,20110818,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5711,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[조달청 입찰공고 안내]  모바일 전자정부서비스를 위한 공통기반 구축,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7931,20110818,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5712,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[입찰재공고]ASEAN ICT 인프라 고도화를 위한 공통 영상회의 플랫폼 구축,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7928,20110818,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5713,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[입찰공고] 2011년도 한국정보화진흥원 제12차 위탁감리(5과제) 업체 선정,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7934,20110819,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5714,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[입찰공고] 한국정보화진흥원 다기능복사기 임대 단가계약,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7936,20110819,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5715,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[입찰공고] 배움나라 및 국민정보화교육 포털사이트 서버 교체를 위한 장비구매,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7933,20110819,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5716,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[조달청 입찰공고 안내] 행정업무 모바일 서비스 구축,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7932,20110819,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5717,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[입찰공고] 한국정보화진흥원 생수(음료) 단가계약,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7935,20110819,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5718,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[수정입찰공고]디지털제안서 통합관리시스템 고도화,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7938,20110822,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5719,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[제안요청서 사전공개] 2011년 국가DB사업 위탁감리(3개),https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7937,20110822,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5720,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[입찰공고] 2011년 정보문화 국제컨퍼런스 운영대행 용역,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7940,20110822,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5721,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[조달입찰공고] 다매체 연동형 서비스 상호호환 규격 수립,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7939,20110823,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5722,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[조달입찰공고] 2011년 방송통신서비스 품질평가 지원,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7943,20110825,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5723,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[입찰수정공고] 한국정보화진흥원 다기능복사기 임대 단가계약,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7942,20110825,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5724,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[재입찰공고] 2011년도 한국정보화진흥원 제11차 위탁감리(2과제) 업체선정 재공고,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7944,20110825,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5725,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[조달입찰3차공고] 2011년도 NIS 이용기관 기술지원 용역,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7941,20110825,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5726,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[제안요청서 사전 공개]2011년 전자정부지원사업(병무민원서비스 고도화) 위탁감리,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7947,20110826,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5727,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[제안요청서 사전공개] 한국채택국제회계기준(K-IFRS) 도입 기반구축,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7945,20110826,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5728,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[조달입찰공고] 나눔문화 활성화를 위한 나눔포털 구축 위탁감리,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7946,20110826,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5729,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[입찰공고]전자정부수출지원시스템 홈페이지 구축,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7948,20110829,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5730,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[공모] 초중등생 인터넷중독 상담프로그램 2종 고도화 위탁연구 공모,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7950,20110830,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5731,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[공모] 미래 사회 준비를 위한 위탁연구(2개과제) 공모,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7949,20110830,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5732,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[제안요청서 사전공개] 사례분석을 통한 SOC 정보화 효율성 제고방안 연구,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7951,20110830,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5733,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[제안요청서 사전공개] 국가정보화사업의 민간투자방식 비즈니스 모델 발굴,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7952,20110901,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5734,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[입찰공고] 2011년도 한국정보화진흥원 제13차 위탁감리(4과제) 업체 선정,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7954,20110902,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5735,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,디지털제안서 통합관리시스템 고도화(재입찰),https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7956,20110902,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5736,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[제안요청서 사전공개] &#039;안전하고 편리한 선진전통시장 환경구축&#039; 위탁감리,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7953,20110902,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5737,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[입찰공고] 2011년도 한국정보화진흥원 제14차 위탁감리(4과제) 업체 선정,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7955,20110902,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5738,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[조달입찰공고]미래학교 환경에 적합한 학교 네트워크 구축 방안 수립용역,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7958,20110905,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5739,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[조달입찰공고] 2011년 공공기관 보유정보 품질진단 개선 H/W 및 S/W 도입,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7957,20110905,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5740,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[입찰공고]한국채택국제회계기준(K-IFRS) 도입 기반구축,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7959,20110905,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5741,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[제안요청서 사전공개] 2011년 국가DB사업 위탁감리(1개),https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7960,20110906,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5742,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[공모] 지역균형발전을 위한 IT 원격지 개발 활성화 방안 위탁연구 공모,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7962,20110907,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5743,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[조달입찰재공고]다매체 연동형 서비스 상호호환 규격 수립,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7961,20110907,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5744,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[공모] 국가정보화 성과 및 추진체계 분석 위탁연구 공모,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7967,20110908,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5745,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,(제안요청서 사전공개) 국가DB 지능형 연계 체계 구축 시범 사업,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7963,20110908,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5746,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[공모] 사례분석을 통한 SOC 정보화 효율성 제고방안 위탁연구 공모,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7965,20110908,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5747,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[조달입찰공고] 2011년도 전자정부지원사업 대국민 모바일 서비스 구축,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7964,20110908,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5748,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[공모] 국가정보화사업의 민간투자방식 비즈니스 모델 발굴 위탁연구 공모,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7966,20110908,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5749,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,(제안요청서 사전공개) 웹 접근성 자동평가도구 고도화 사업,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7968,20110909,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5750,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[조달입찰재공고] 2011년 공공기관 보유정보 품질진단 개선 H/W 및 S/W 도입,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7970,20110916,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5751,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[재입찰공고] 2011년도 한국정보화진흥원 제12차 위탁감리(2과제) 재공고,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7969,20110916,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5752,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[제안요청서 사전공개] 2011년 전자정부지원사업 위탁감리(1개),https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7971,20110919,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5753,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[재입찰공고]디지털제안서 통합관리시스템 고도화(3차재입찰),https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7972,20110919,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5754,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[입찰공고] 국가DB 지능형 연계체계 시범 구축사업,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7974,20110920,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5755,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,"[공모] 초,중등생 인터넷중독 상담프로그램 2종 고도화 위탁연구 재공고",https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7976,20110920,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5756,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[제안요청서 사전공개] 2011년 국가DB사업 위탁감리(1개),https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7973,20110920,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5757,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[입찰공고] 웹 접근성 자동평가 도구 고도화 사업,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7975,20110920,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5758,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[조달입찰공고] 2011년도 전자정부지원사업 세금공과금 구분없는 통합납부를 위한 BPRISP,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7977,20110921,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5759,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[공모] 미래 핵심기술 전망 및 공공서비스 혁신방안 위탁연구 재공고,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7978,20110922,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5760,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[입찰공고] 2011년도 한국정보화진흥원 제15차 위탁감리(2과제) 업체 선정,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7982,20110923,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5761,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[조달청 입찰공고 안내] 디지털 행정협업시스템 시범 구축 사업,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7980,20110923,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5762,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[조달청 입찰 재공고] 대국민 모바일 서비스 구축 사업,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7984,20110923,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5763,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[조달청 입찰공고 안내] 스마트워크센터 구축 3차 사업,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7979,20110923,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5764,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[공모] 공공정보의 자율적 개방 확산을 위한 제도 도입 및 적용 방안 위탁연구 공모,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7981,20110923,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5765,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[입찰공고] 2011년도 한국정보화진흥원 제16차 위탁감리(2과제) 업체 선정,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7983,20110923,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5766,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[조달청 입찰공고 안내] 범정부 복지정보 통합체계 구축,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7985,20110927,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5767,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[공모] 정보윤리교육프로그램 효과성 검사도구 개발 위탁연구 공모,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7986,20110927,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5768,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[입찰공고] 한국정보화진흥원 2012년 업무용품 제작,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7987,20110927,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5769,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[입찰공고]  2011년도 한국정보화진흥원 제17차 위탁감리(4과제) 업체 선정,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7988,20110929,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5770,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[공고] 개인정보 영향평가기관 지정 신청 공고,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7989,20110930,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5771,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[입찰공고]농어촌지역 광대역가입자망 구축사업 위탁정산기관 지정,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7991,20110930,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5772,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[입찰공고]  2011년도 한국정보화진흥원 제18차 위탁감리(2과제) 업체 선정,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7993,20110930,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
5773,NIA 한국지능정보사회진흥원,HOME > 알림마당 > NIA 알림 > 입찰공고,입찰공고,[입찰공고] 2011년 공공정보 매쉬업 경진대회 운영 지원 업체 선정,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=78336&bcIdx=7992,20110930,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
