한국지역정보개발원 공공저작물 권리확인 대상 목록,,,,,,,,,,,,,,,,,,,,
순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,URL,등록일,첨부파일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
2887,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 지자체 합동평가시스템 유지관리,,2020-10-19 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2888,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 지방재정 정보화,,2020-10-26 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2889,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2020년 행정전자서명 인증체계 국제인증(갱신),,2020-10-28 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2890,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 자치단체 공통기반 및 재해복구시스템 유지관리,,2020-11-02 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2891,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 1365자원봉사·기부통합관리시스템 유지관리,,2020-11-04 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2892,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 표준지방인사정보시스템 유지관리,,2020-11-04 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2893,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 지자체 주요정보통신기반시설 취약점 분석·평가 사업,,2020-11-05 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2894,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 KLID 아카데미 유지보수 및 운영지원 사업,,2020-11-05 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2895,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년도 표준지방세외수입정보시스템 운영관리,,2020-11-06 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2896,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년도 주소정보관리시스템 유지관리,,2020-11-06 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2897,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년도 자치단체 주소정보관리시스템 GIS SW 유지관리,,2020-11-06 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2898,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 지방세정보시스템 운영관리,,2020-11-10 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2899,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 표준기록관리시스템 통합 유지관리,,2020-11-12 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2900,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 지방자치단체 기능분류모델시스템 유지관리,,2020-11-13 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2901,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 자치단체 상시모니터링(청백-e) 시스템 유지관리,,2020-11-13 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2902,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 차세대 지방세입정보시스템 구축 2단계 사업,,2020-11-13 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2903,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 자치단체 우편모아시스템 통합유지관리,,2020-11-17 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2904,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 한국지역정보개발원 출퇴근 통근버스 임차(운행) 용역,,2020-11-18 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2905,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 사이버침해대응지원센터 운영 및 유지관리,,2020-11-27 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2906,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 클라우드 업무환경 유지관리,,2020-12-02 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2907,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 한국지역정보개발원 청사 정수기 및 비데 임차(렌탈),,2020-12-07 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2908,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년도 청사 감염병 확산 예방 방역용역,,2020-12-08 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2909,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 지방공공기관 업무시스템 유지관리 사업,,2020-12-08 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2910,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 한국지역정보개발원 UPS 유지보수 용역,,2020-12-09 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2911,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 지방교부세 정보시스템 운영,,2020-12-10 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2912,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 정부업무관리시스템(온-나라) 및 정부전자 문서유통지원센터 유지관리,,2020-12-11 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2913,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 KLID 사이버 보안관제 운영,,2020-12-14 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2914,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 KLID 통합콜센터 운영,,2020-12-14 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2915,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 한국지역정보개발원 지하 주차장 지붕 설치 용역,,2020-12-15 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2916,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 비상대비정보시스템 운영지원 및 유지관리,,2020-12-16 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2917,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] ‘21년 지역정보통합센터 정보자원 통합 유지관리,,2020-12-17 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2918,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 모바일 대국민 보안공통기반 유지관리 및 운영,,2020-12-17 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2919,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 원내경영정보시스템 유지관리 및 운영,,2020-12-23 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2920,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 차세대 표준지방인사정보시스템 구축 개인정보 영향평가,,2020-12-24 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2921,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 지자체 주요기반시설 컨설팅 업무수행 차량 임차,,2020-12-28 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2922,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 가명정보 결합·반출에 대한 개인정보영향평가 및 운영체계 마련,,2021-01-05 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2923,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 행정전자서명인증시스템 등 운영 및 유지관리,,2021-01-07 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2924,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 「KLID 가명정보 결합시스템」 구축,,2021-01-07 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2925,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 공공아이핀·마이핀 운영 및 유지관리,,2021-01-11 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2926,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 차세대 지방행정공통시스템 구축 BPR 수립,,2021-01-12 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2927,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 지방행정통합정보시스템 유지관리 사업,,2021-01-13 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2928,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년도 지역정보화 매거진 및 뉴스레터 발간·보급,,2021-01-13 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2929,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 정부SSL 인증서 발급시스템 구축 ISP 수립,,2021-01-15 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2930,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 통합정보자원관리시스템(지킴-e) 유지관리,,2021-01-18 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2931,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 인공지능 기반 지자체 보안관제시스템 확대 구축(2차) 사업,,2021-02-04 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2932,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 자치단체 온-나라 문서2.0 전환 구축,,2021-02-08 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2933,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 정보화마을시스템 운영관리,,2021-02-09 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2934,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 차세대 지방재정관리시스템 구축 사업 감리용역,,2021-02-10 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2935,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 표준지방세외수입정보시스템 운영관리 사업 감리용역,,2021-02-18 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2936,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 예산·재무관리방안 컨설팅,,2021-02-18 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2937,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 지방자치단체 디지털 수준진단,,2021-02-25 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2938,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 지방공공기관 업무시스템 유지관리 감리용역,,2021-03-10 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2939,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 데이터기반행정 활성화 정책 및 표준조례(안) 연구,,2021-03-10 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2940,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 지방세정보시스템 감리용역,,2021-03-11 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2941,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 주민직접참여형 자치입법플랫폼 구축,,2021-03-12 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2942,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,"[사전규격공개] 통합지식정보서비스(지역정보화백서, 모바일지식서비스)",,2021-03-16 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2943,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 「KLID 가명정보 결합시스템 구축」감리용역,,2021-03-18 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2944,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년도 KLID 정보시스템 보안취약점 진단,,2021-03-19 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2945,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 지방공공기관 정보화 수준 향상을 위한 정보화 전략계획(ISP) 수립,,2021-03-23 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2946,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 차세대 지방세입정보시스템 구축 2단계 사업 감리용역,,2021-03-24 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2947,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 위택스·스마트위택스 웹(앱) 휴대폰 본인확인 인증서비스,,2021-03-26 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2948,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 차세대 지방세입정보시스템 DBMS 소프트웨어 분리발주,,2021-03-31 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2949,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 지방재정 정보화 사업 감리용역,,2021-03-31 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2950,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 현안이슈 해결 중심의 데이터기반 정책 및 신규서비스 발굴,,2021-04-07 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2951,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 지자체 합동평가시스템 유지관리 등 3개 사업 감리용역,,2021-04-08 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2952,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] KLID 공공 빅데이터 분석모델 고도화·확산 및 ISP 수립,,2021-04-09 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2953,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 인공지능 기반 지자체 보안관제시스템 확대 구축(2차) 사업 감리 용역,,2021-04-13 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2954,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 차세대 표준지방인사정보시스템 인프라 구축,,2021-04-15 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2955,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년도 주소정보관리시스템 유지관리 사업 감리용역,,2021-04-23 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2956,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 디지털 지역혁신 정책 현황 조사 및 발전방안 연구,,2021-04-23 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2957,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 정부업무관리시스템(온-나라) 및 정부전자문서유통지원센터 유지관리 감리용역,,2021-04-26 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2958,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 표준기록관리시스템 및 우편모아시스템 유지관리 감리용역,,2021-04-26 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2959,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 표준지방인사정보시스템 유지관리 감리 용역,,2021-05-03 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2960,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 양천구 스쿨존 스마트 통행안전 시스템 확대 구축,,2021-05-04 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2961,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 위택스 제증명 플러그인 제거,,2021-05-04 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2962,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 경기도 공공기관 G-포털시스템 기능개선 사업,,2021-05-07 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2963,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 실시간 재난 응급상황 공유서비스를 활용한 스마트 119 구축,,2021-05-09 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2964,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년도 청백-e 시스템 감리용역,,2021-05-14 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2965,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 위택스·스마트위택스 웹(앱) 휴대폰 본인확인 인증서비스,,2021-05-14 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2966,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 종로구 지능형 스마트 선별관제 시스템 구축,,2021-05-18 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2967,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 스마트 소화전 원격관리 및 실시간 툴동지원 서비스,,2021-05-20 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2968,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] KLID 고객만족도 조사 모델 고도화,,2021-05-20 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2969,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 차세대 지방행정공통시스템 구축에 관한 경제적 타당성 연구,,2021-05-27 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2970,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 지자체 대상 민간 클라우드 선도이용 지원사업 운영지원,,2021-05-31 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2971,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 직무중심의 인적자원 개발 컨설팅,,2021-06-02 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2972,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 하반기 코로나19 확산예방 방역소독,,2021-06-08 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2973,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 지방행정통합정보시스템 유지관리 감리용역,,2021-06-14 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2974,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 클라우드센터 구축 대비 정보보안 인프라 도입(3차),,2021-06-29 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2975,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 주민직접참여형 자치입법플랫폼 구축 감리용역,,2021-07-05 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2976,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 첨단 정보기술 활용 공공서비스 촉진사업 감리,,2021-07-07 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2977,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 지능형 민원서식 작성도우미 서비스 고도화,,2021-07-14 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2978,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 지역정보통합센터 운영환경 보강사업(백업SW도입),,2021-07-15 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2979,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 지역정보통합센터 운영환경 보강(HW통합),,2021-07-16 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2980,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 한국지역정보개발원 관용차량 임차,,2021-08-06 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2981,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] KLID 수탁사업 적정 투입인력 산정기준 정립 컨설팅,,2021-08-10 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2982,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 차세대 지방재정관리시스템 DBMS 소프트웨어 구축,,2021-08-12 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2983,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 군소음 보상금 관리시스템 구축,,2021-08-25 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2984,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 자치분권 2.0 시대 디지털 지방의회 구현방안 연구,,2021-08-31 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2985,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 행정전자서명 인증체계 국제인증(갱신),,2021-09-02 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2986,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 차세대 지방세입정보시스템 WEB/WAS 소프트웨어 구축,,2021-09-06 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2987,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 차세대 지방세입정보시스템 구축 2단계 지방세 업무분야 상용SW 도입,,2021-09-07 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2988,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2021년 행정전자서명 인증체계 국제인증(갱신),,2021-09-15 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2989,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 스마트 소화전 원격관리 및 실시간 출동지원 서비스 - 하드웨어(지상식 소화전) 구매,,2021-09-16 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2990,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 차세대 지방세입정보시스템 서울시 통합 구축,,2021-10-05 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2991,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 한국지역정보개발원 구내식당 위탁운영업체 선정,,2021-10-14 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
2992,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 사전규격,사전규격,[사전규격공개] 2022년 자치단체 공통기반 및 재해복구시스템 유지관리,,2021-11-02 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
