대구광역시청 공공저작물 권리확인 요청 목록 (연계 권장),,,,,,,,,,,,,,,,,,,,
순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,URL,등록일,첨부파일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
49,대구광역시,HOME > 민원·소통·참여 > 복지 및 인권옴부즈만 > 복지 및 인권옴부즈만 민원 사례,복지옴부즈만 자료실,"[정보] 7.1일부터 어르신, 결핵환자, 임산부 의료비 경감",https://www.daegu.go.kr/index.do?menu_id=00933317&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_01854&nttId=248424,2016-07-01,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
50,대구광역시,HOME > 민원·소통·참여 > 복지 및 인권옴부즈만 > 복지 및 인권옴부즈만 민원 사례,복지옴부즈만 자료실,[사례] 고등학생인 딸을 키우고 있는 새터민 엄마입니다 도와주세요,https://www.daegu.go.kr/index.do?menu_id=00933317&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_01854&nttId=248423,2016-06-01,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
51,대구광역시,HOME > 민원·소통·참여 > 복지 및 인권옴부즈만 > 복지 및 인권옴부즈만 민원 사례,복지옴부즈만 자료실,[사례] 000 공원내 차량진입 반대,https://www.daegu.go.kr/index.do?menu_id=00933317&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_01854&nttId=248422,2016-06-01,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
52,대구광역시,HOME > 민원·소통·참여 > 복지 및 인권옴부즈만 > 복지 및 인권옴부즈만 민원 사례,복지옴부즈만 자료실,[사례] 기초수급 박탈으로 당장 먹고 살아 갈 길이 없습니다,https://www.daegu.go.kr/index.do?menu_id=00933317&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_01854&nttId=248421,2016-06-01,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
53,대구광역시,HOME > 민원·소통·참여 > 복지 및 인권옴부즈만 > 복지 및 인권옴부즈만 민원 사례,복지옴부즈만 자료실,[사례] 000 문화체육센터 잦은 강사진 교체에 따른 민원,https://www.daegu.go.kr/index.do?menu_id=00933317&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_01854&nttId=248420,2016-06-01,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
54,대구광역시,HOME > 민원·소통·참여 > 복지 및 인권옴부즈만 > 복지 및 인권옴부즈만 민원 사례,복지옴부즈만 자료실,[사례] 기초수급비 인상분 미적용에 대한 민원,https://www.daegu.go.kr/index.do?menu_id=00933317&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_01854&nttId=248419,2016-06-01,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
55,대구광역시,HOME > 민원·소통·참여 > 복지 및 인권옴부즈만 > 복지 및 인권옴부즈만 민원 사례,복지옴부즈만 자료실,[사례] 000 사거리 횡단보도 설치 관련,https://www.daegu.go.kr/index.do?menu_id=00933317&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_01854&nttId=248418,2016-06-01,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
56,대구광역시,HOME > 민원·소통·참여 > 복지 및 인권옴부즈만 > 복지 및 인권옴부즈만 민원 사례,복지옴부즈만 자료실,[사례] 사회복지시설 종사자 배치기준 미 준수,https://www.daegu.go.kr/index.do?menu_id=00933317&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_01854&nttId=248417,2016-06-01,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
57,대구광역시,HOME > 민원·소통·참여 > 복지 및 인권옴부즈만 > 복지 및 인권옴부즈만 민원 사례,복지옴부즈만 자료실,[정보]맞춤형 보육 안내,https://www.daegu.go.kr/index.do?menu_id=00933317&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_01854&nttId=248416,2016-05-20,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
58,대구광역시,HOME > 민원·소통·참여 > 복지 및 인권옴부즈만 > 복지 및 인권옴부즈만 민원 사례,복지옴부즈만 자료실,"[정보] 말기 암 환자, 집에서 호스피스 서비스 받으세요. ",https://www.daegu.go.kr/index.do?menu_id=00933317&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_01854&nttId=248415,2016-03-29,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
59,대구광역시,HOME > 민원·소통·참여 > 복지 및 인권옴부즈만 > 복지 및 인권옴부즈만 민원 사례,복지옴부즈만 자료실,[사례]노면요철로 인한 휠체어 통행불편 호소,https://www.daegu.go.kr/index.do?menu_id=00933317&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_01854&nttId=248414,2016-03-04,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
60,대구광역시,HOME > 민원·소통·참여 > 복지 및 인권옴부즈만 > 복지 및 인권옴부즈만 민원 사례,복지옴부즈만 자료실,[사례]행복주택 입주 자격은?,https://www.daegu.go.kr/index.do?menu_id=00933317&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_01854&nttId=248413,2016-03-04,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
61,대구광역시,HOME > 민원·소통·참여 > 복지 및 인권옴부즈만 > 복지 및 인권옴부즈만 민원 사례,복지옴부즈만 자료실,[정보] 2016년도 복지가이드북,https://www.daegu.go.kr/index.do?menu_id=00933317&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_01854&nttId=248412,2016-02-26,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
