국립무형유산원 공공저작물 권리확인 목록,,,,,,,,,,,,,,,,,,,,
순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,URL,작성일,첨부파일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
588,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,고3 수험생 대상 무형유산 전통공예 체험교육 <수고한 나에게 주는 선물: 무형유산 전통공예> 운영 안내,,2019-11-14 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
589,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2019년 임금 및 단체협약 및 단체교섭 요구 사실 공고,,2019-11-18 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
590,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,국가무형문화재 이수심사 및 이수증 발급에 관한 규정 일부개정(안),,2019-11-19 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
591,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020년도 국가무형문화재 보유자 부재 개인종목 이수심사 시행을 위한 수요조사,,2019-11-20 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
592,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,국립무형유산원 개원 6주년 기념 업무추진 유공 포상 추천 대상자 공개검증 안내,,2019-11-21 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
593,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,교섭요구 노동조합 확정 공고문,,2019-11-25 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
594,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,국립무형유산원 개원 6주년 기념 업무추진 유공 포상 추천 대상자 공개검증 안내(수정),,2019-11-27 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
595,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020년 국립무형유산원 1분기(1월~3월) 정기대관 공고,,2019-11-29 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
596,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,<2020 세계무형문화유산포럼> 보조사업자 선정 공모,,2019-12-02 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
597,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2019년 국가무형문화재 이수심사 8기 심사결과 공고,,2019-12-05 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
598,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020년 인류무형문화유산 지원사업 모니터링 보조사업자 선정을 위한 공모,,2019-12-18 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
599,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020년 인류무형문화유산 국고보조사업 공모,,2019-12-30 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
600,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020 대한민국 무형문화재대전 위탁사업자 선정을 위한 공모,,2019-12-31 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
601,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020 세계무형문화유산포럼 보조사업자 선정 공모(재공고),,2020-01-02 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
602,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020년 인류무형문화유산 지원사업 모니터링 보조사업자 선정을 위한 공모(재공고),,2020-01-07 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
603,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,국립무형유산원 학술지 『무형유산』 제8호 논문 공모,,2020-01-07 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
604,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,「국가무형문화재 공개 및 전승활동 등에 관한 규정」 일부개정(안) 행정예고,,2020-01-14 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,"비보호 저작물(법령, 내규 등)",
605,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020년도 무형문화재 전수교육학교 지원사업 선정계획 공고,,2020-01-20 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
606,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020년 무형문화재 징검다리 교실 지원사업 모집공고,,2020-01-21 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
607,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020 국가무형문화재 공개행사 지원 사업 신청안내,,2020-01-21 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
608,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,설 연휴 전시실 운영 안내,,2020-01-21 00:00:00,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
609,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020년 전승자 주관 전승활동 지원사업 신청안내,,2020-01-21 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
610,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020년 국제무형유산영상축제(IIFF 2020) 위탁사업자 선정을 위한 공모,,2020-01-23 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
611,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,국립무형유산원 설연휴 개관 및 휴관 안내,,2020-01-23 00:00:00,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
612,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020년도 국가무형문화재 이수심사 시행계획 공고,,2020-01-28 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
613,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020년 『굿GOOD보러가자』 공연 지방자치단체 유치신청 안내,,2020-01-28 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
614,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020년 국가무형문화재 공개행사 모니터링 사업 보조사업자 선정 공모 시행공고,,2020-01-28 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
615,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,신종 코로나 바이러스 확산 방지를 위한 공개행사 연기 안내,,2020-02-03 00:00:00,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
616,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020 전승자 디자인협업 사업 참가 전승자 공모,,2020-02-03 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
617,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020 세계무형문화유산포럼 보조사업자 선정 결과 공고,,2020-02-03 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
618,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,「『무형유산』간행규정」 일부 개정(안) 행정예고,,2020-02-04 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,"비보호 저작물(법령, 내규 등)",
619,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020년 무형유산 전통공예 <창의적 사고 확장 워크숍> 참가자 모집공고,,2020-02-04 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
620,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020 국립무형유산원 <이수자뎐(傳)> 공연작품 공모,,2020-02-10 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
621,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020년 국립무형유산원 체험교육 강사 모집 공고,,2020-02-12 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
622,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020년 국가무형문화재 공개행사 모니터링 사업 보조사업자 선정 재공고,,2020-02-13 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
623,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020년 인류무형문화유산 국고보조사업 공모 선정 결과 알림,,2020-02-13 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
624,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,무형유산 캠프 '2020 무형유산 원정대 : 꿈 이야기' 모집 공고,,2020-02-17 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
625,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,코로나바이러스감염증-19 예방 꼭! 기억해야 할 국민수칙,,2020-02-19 00:00:00,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,국가 저작물,
626,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,국립무형유산원 전시실 해설사 정기해설 중지 알림,,2020-02-21 00:00:00,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
627,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020년 무형문화재 징검다리 교실 지원사업 추가 모집공고,,2020-02-24 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
628,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020년 인류무형문화유산 모니터링 보조사업자 선정 결과,,2020-02-24 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
629,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020 국제무형유산영상축제 민간위탁 사업자 선정 공모 재공고,,2020-02-25 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
630,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020년 무형유산 체험교육강사 모집 1차 서류심사 선정자 발표 및 2차 심사 일정 공고,,2020-02-25 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
631,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020 무형유산 시민공방 교육생 모집안내[접수마감],,2020-02-26 00:00:00,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
632,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2019회계년도 무형문화재 전수교육학교 지원사업 성과평가 결과 공고,,2020-02-26 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
633,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020년도 무형문화재 전수교육학교 최종 선정결과 공고,,2020-02-26 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
634,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020 대한민국 무형문화재대전 위탁사업자 선정 결과 공고,,2020-02-27 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
635,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020년 국립무형유산원 2분기(4~6월) 정기대관 공고,,2020-02-28 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
636,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020년 전승장비 구입 및 수리 지원사업 모집공고,,2020-02-28 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
637,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020년 국립무형유산원 무형유산 체험교육강사 모집 최종 선정자 공고,,2020-02-28 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
638,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020 전승자 디자인협업 사업 전승자 선정 결과 발표,,2020-03-02 00:00:00,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
639,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020년 창의적 사고확장 워크숍 최종 참가자 선정결과,,2020-03-02 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
640,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020년도 국가무형문화재 이수심사 1기 심사대상자 및 운영 연기 공고,,2020-03-03 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
641,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020년 전승자 디자인협업 사업 전문 컨설턴트 공모,,2020-03-03 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
642,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,<창의적 사고확장 워크숍> 일정 연기 공고,,2020-03-03 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
643,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020년 국가무형문화재 보유자작품전 출품안내,,2020-03-05 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
644,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020년 무형문화재 징검다리 교실 지원사업 공모 선정결과 공고,,2020-03-05 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
645,국립무형유산원,HOME > 소식/참여 > 새소식 > 공지사항,공지사항,2020년 전승공예품 인증제 작품 공모,,2020-03-06 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
