Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,O,O.1,O.2,O.3,O.4,O.5,Unnamed: 18,Unnamed: 19
,[국제방송교류재단] 공공저작물 권리확인 요청 목록 (영상),,,,,,,,,,,,,,,,,,
,순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,등록일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
,276,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,설악산,2020-03-27 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,277,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"전남, 조약도",2020-03-27 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,278,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,삼척 ,2020-03-26 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,279,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"윌곳, 삼척",2020-03-26 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,280,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"경기, 안중, 태안, 안면도",2020-03-26 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,281,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,대부도,2020-03-26 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,282,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"강원, 홍천",2020-03-26 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,283,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"내설악, 진동계곡, 삼봉약수",2020-03-26 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,284,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"강원 설악, 명계리, 강원 홍천",2020-03-26 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,285,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"설악산, 진동, 내린천",2020-03-26 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,286,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"설악산, 진동",2020-03-26 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,287,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"아산만, 설악, 유명산",2020-03-26 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,288,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"용인, 산양, 아산만",2020-03-26 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,289,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"고촌, 초지진",2020-03-26 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,290,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"강원, 태백",2020-03-24 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,291,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"지리산, 경북, 대전, 강원, 신리",2020-03-24 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물 / 식별불가 초상,
,292,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"춘천, 경기, 전남, 아량",2020-03-24 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,293,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"경기강화, 전남, 지리산",2020-03-24 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,294,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"충남, 만리포, 충북영동, 서울",2020-03-24 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,295,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경기강화,2020-03-24 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,296,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"강원근덕, 원덕, 경북온양, 강원가곡, 장호원",2020-03-23 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물 / 식별불가 초상,
,297,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"강원두촌, 장운속초",2020-03-23 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,298,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"오대산, 경남합천, 양수리, 강원, 인제",2020-03-23 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,299,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"강원둔내, 강원장평",2020-03-23 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,300,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"강원삼척, 강원임원, 경북울진",2020-03-23 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,301,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"강원, 한계령, 삼척",2020-03-23 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,302,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"강원연곡, 대관령, 둔내, 미시령, 한계령",2020-03-23 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,303,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"경북안동, 강원삼척, 신리, 태백, 오대산",2020-03-23 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물 / 식별불가 초상,
,304,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경남진영,2020-03-23 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,305,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"강원낙산, 강원주문진",2020-03-23 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,306,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"강원정선, 잠실, 경기강화, 강원양구",2020-03-20 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,307,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"덕수궁, 고궁, 대학로, 가족공원",2020-03-20 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,308,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,비원(비오는 날),2020-03-20 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,309,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"강원양양, 속초, 강원설악",2020-03-20 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,310,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,강원춘천，강원홍천,2020-03-20 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,311,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"전남영광, 인천소래, 경기안산, 양수리",2020-03-20 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,312,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"경기강화, 이천, 용인, 고수부지",2020-03-20 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,313,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경기남양,2020-03-20 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물 / 식별불가 초상,
,314,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"전남목포, 전남영광, 경기남양",2020-03-20 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물 / 식별불가 초상,
,315,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"충남청양, 충남대천",2020-03-19 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물 / 식별불가 초상,
,316,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,갑천 영상쇼,2020-03-19 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,317,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,야생화 #3,2020-03-18 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,318,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,야생화 #2,2020-03-18 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,319,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,야생화 #1,2020-03-18 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,320,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"충남아산, 경기김포, 강화",2020-03-18 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,321,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"강원봉평, 강원둔내",2020-03-18 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,322,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,강원봉평,2020-03-18 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,323,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,전북남원,2020-03-18 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,324,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"경남진영, 전남보성, 장흥, 강진, 진도, 주암",2020-03-18 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,325,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"대관령, 강원삼척, 강원근덕, 경남진영",2020-03-18 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,326,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"김포, 대부도, 수원, 안성, 아산만, 경기이천",2020-03-18 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,327,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"자연농원, 경기하안",2020-03-17 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,328,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"롯데월드, 서울대공원, 농축시험장",2020-03-17 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,329,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"경기고양, 강원삼척, 강원양양",2020-03-17 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,330,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"경기고양, 양수리, 광릉, 소래, 전북부안, 전주",2020-03-17 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,331,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"반월음성, 양화대교, 충주, 영월, 평창, 서울",2020-03-17 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,332,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"용산가족공원, 양수리, 제부도",2020-03-17 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물 / 식별불가 초상,
,333,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,국립묘지,2020-03-17 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,334,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"경기양평, 경기광주, 국립묘지",2020-03-17 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,335,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,보라매공원,2020-03-17 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물 / 식별불가 초상,
,336,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,학암포,2020-03-16 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물 / 식별불가 초상,
,337,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"수덕사, 백사장",2020-03-16 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물 / 식별불가 초상,
,338,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"쌍계사, 천은사",2020-03-16 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물 / 식별불가 초상,
,339,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,쌍계사,2020-03-16 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물 / 식별불가 초상,
,340,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"낙안읍성, 민속마을 #2",2020-03-16 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,341,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"낙안읍성, 민속마을 #1",2020-03-16 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,342,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,전남승주 #2,2020-03-16 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,343,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,전남승주 #1,2020-03-16 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,344,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"자연농원, 소래포구",2020-03-16 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,공연 및 일반인 초상,
,345,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"남대문시장, 자연농원, 소래포구",2020-03-12 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,346,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경기남양,2020-03-12 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,347,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"경기왕림, 대도",2020-03-12 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,348,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,광릉,2020-03-12 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,349,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,서울시내,2020-03-12 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,350,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"충남아산, 파고다공원",2020-03-12 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,351,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"가평, 경기광주, 강화도, 제주도",2020-03-12 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,352,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"강화도, 석모도, 포천",2020-03-12 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,353,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"물흘산방, 운부암, 옥산서원",2020-03-12 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,354,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,옥산서원,2020-03-12 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,355,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"통도사, 전주",2020-03-12 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,356,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"전주, 은혜사",2020-03-10 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,357,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,강화,2020-03-10 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,358,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,청평,2020-03-10 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,359,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"제주도, 수원, 대전",2020-03-10 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,360,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"양평, 수원",2020-03-10 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,361,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"칠곡, 영천",2020-03-10 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물 / 식별불가 초상,
,362,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,구미,2020-03-10 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,공연 및 일반인 초상,
,363,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"영양, 삼척",2020-03-10 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,364,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,울릉도 #2,2020-03-10 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,공연 및 일반인 초상,
,365,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"완도, 선무도",2020-03-04 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,"배우, 일반인 초상",
,366,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"호암미술관, 낙안읍성",2020-03-04 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,367,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,고창 #2,2020-03-04 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,368,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,고창 #1,2020-03-04 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,"배우, 일반인 초상",
,369,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,홍도 #2,2020-03-04 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,370,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,홍도 #1,2020-03-04 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,371,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"칠불사, 송광사, 쌍계사",2020-03-04 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,372,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"화엄사, 섬진강, 연곡사, 지리산, 해인사",2020-03-04 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,373,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,해인사 #3,2020-03-04 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,374,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"해인사, 가야산",2020-03-04 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,375,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,해인사 #2,2020-03-04 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,376,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,해인사 #1,2020-03-04 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,377,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"내원사, 간월사지",2020-03-04 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,378,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"간월사지, 오대산, 상원사",2020-03-04 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,379,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"상원사, 월정사",2020-03-04 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,380,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"상원사, 오대산",2020-03-04 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,381,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"오대산, 월정사, 오죽헌",2020-03-04 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,382,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"오죽헌, 도산서원, 역동서원",2020-03-04 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,383,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"안동대, 병상서원, 풍산장터",2020-03-02 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,384,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,안동,2020-03-02 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,385,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"하회마을, 전남낙안",2020-03-02 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,공연 및 일반인 초상,
,386,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"안동소주, 하회마을",2020-03-02 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,공연 및 일반인 초상,
,387,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"속리산, 복천사",2020-03-02 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,388,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,옥 가공,2020-03-02 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,예술작품(공예) 및 일반인 초상,
,389,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"군위, 고령, 기와공장",2020-03-02 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,390,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"영주, 군위",2020-03-02 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,391,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"김천, 영주",2020-03-02 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,392,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"청도, 골굴사, 죽변",2020-03-02 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,393,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"울진, 옥, 죽변",2020-02-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,394,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"문경, 칠곡, 낙동강",2020-02-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,예술작품(공예) 및 일반인 초상,
,395,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"영천, 문경",2020-02-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,인터뷰영상 / 예술작품(공예) 및 일반인 초상,
,396,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,청도,2020-02-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,공연 및 일반인 초상,
,397,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"경산, 대구",2020-02-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,398,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,예천,2020-02-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,인터뷰영상 / 일반인 초상,
,399,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"예천, 우시장",2020-02-28 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,인터뷰영상 / 일반인 초상,
