Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,O,O.1,O.2,O.3,O.4,O.5,Unnamed: 19,Unnamed: 20
,[국회도서관] 공공저작물 권리확인 요청 목록 (월간 국회도서관),,,,,,,,,,,,,,,,,,,
,순번,사이트명,게시물 제목,url,발행년,저자,발행처,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
,1393,국회전자도서관,八道軍額都摠,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1000000340,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1394,국회전자도서관,水操程式,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1000000338,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1395,국회전자도서관,振齋弄毫(及)慢毫. 冊1-9,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198029094,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1396,국회전자도서관,"菊稿, 冊1-4, 6-10",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198029089,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1397,국회전자도서관,臺泉日月,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198029083,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1398,국회전자도서관,"荊川稗編抄, 冊1-3",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1000000160,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1399,국회전자도서관,禮疑類輯(及)附錄. 冊9-15,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1201200004,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1400,국회전자도서관,太初窩集. 冊4-7,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1201200061,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1401,국회전자도서관,振齋弄毫(及)慢毫. 冊31-34,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1201200065,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1402,국회전자도서관,"振齋弄毫(及)慢毫. 冊17, 19-23, 25, 27-30",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1201200064,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1403,국회전자도서관,振齋弄毫(及)慢毫. 冊10-16,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1201200063,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1404,국회전자도서관,"唐宋八大家文抄, 1-20",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1000000145,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1405,국회전자도서관,"萬姓譜, 冊1-4",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200400577,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1406,국회전자도서관,"百憲摠要, 乾, 坤",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1000000004,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1407,국회전자도서관,官報,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1000000002,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1408,국회전자도서관,說文解字篆韻譜,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1000000044,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1409,국회전자도서관,高麗季世忠臣逸事傳,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1000000064,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1410,국회전자도서관,癸酉錄,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1000000063,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1411,국회전자도서관,"聖學十圖, 1-10",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1000000045,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1412,국회전자도서관,휘언,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1000000062,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1413,국회전자도서관,"三才圖會 : 地理 , 1-13卷",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP3000000009,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1414,국회전자도서관,詳說古文眞寶大全,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1000000009,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1415,국회전자도서관,上疏文,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1000000005,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1416,국회전자도서관,"續藏書, 1-10",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP3000000008,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1417,국회전자도서관,京官案,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1000000137,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1418,국회전자도서관,"陶靖節集, 卷之1-2",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1000000117,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1419,국회전자도서관,"唐宋八大家文抄, 21-38",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1000000146,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1420,국회전자도서관,燃藜室記述(及)別集. 冊15-23,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1201400037,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1421,국회전자도서관,"東樓日錄, 單",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040357,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1422,국회전자도서관,"甲寅日記, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040332,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1423,국회전자도서관,"夏園詩抄, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040323,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1424,국회전자도서관,"璿源世系(幷)國朝名臣錄, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040735,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1425,국회전자도서관,"唐詩選, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040498,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1426,국회전자도서관,"三軒公行狀別識, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040690,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1427,국회전자도서관,"國朝典故, 乾, 坤",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040668,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1428,국회전자도서관,逍遙遊. 全,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040416,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1429,국회전자도서관,"徐僕射集, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040405,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1430,국회전자도서관,"長篇詩, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040484,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1431,국회전자도서관,"長篇詩, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040481,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1432,국회전자도서관,"群玉, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040479,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1433,국회전자도서관,"長篇, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040476,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1434,국회전자도서관,"陸放翁詩, 單",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040470,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1435,국회전자도서관,"古體長篇, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040462,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1436,국회전자도서관,"聯珠詩, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040459,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1437,국회전자도서관,"乾元, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040448,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1438,국회전자도서관,"言師, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040442,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1439,국회전자도서관,"本朝名賢兼號譜, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040730,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1440,국회전자도서관,"(在山樓叢抄)名世譜, 冊1-5",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040714,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1441,국회전자도서관,"殿策問, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040259,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1442,국회전자도서관,"韓客巾衍集, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040256,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1443,국회전자도서관,"祝聯, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040253,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1444,국회전자도서관,剪燈新話句解,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040547,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1445,국회전자도서관,"簪纓錄, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040883,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1446,국회전자도서관,"陶靖節集. 乾, 坤",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040404,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1447,국회전자도서관,"皇朝遺民錄, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040953,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1448,국회전자도서관,"臼山先生稿, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040093,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1449,국회전자도서관,"策學, 元, 亨, 利, 貞",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040941,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1450,국회전자도서관,"朔考, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040931,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1451,국회전자도서관,"鷄林勝覽, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040613,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1452,국회전자도서관,"八域誌, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040610,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1453,국회전자도서관,"說苑雜錄, 乾, 坤",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040600,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1454,국회전자도서관,"志慶世稿, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040685,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1455,국회전자도서관,"史記列傳抄, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040680,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1456,국회전자도서관,"諡號譜, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040677,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1457,국회전자도서관,"晩窩詩稿, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040233,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1458,국회전자도서관,"端珠, 乾, 坤",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040232,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1459,국회전자도서관,"鍼炙, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198042249,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1460,국회전자도서관,"縉紳外書, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200500322,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1461,국회전자도서관,"龜峯先生集, 冊1",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040368,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1462,국회전자도서관,"韓客巾衍集, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040257,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1463,국회전자도서관,"筌, 上, 下",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040223,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1464,국회전자도서관,"儷策文, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040214,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1465,국회전자도서관,"國朝二十二功臣繼胄錄, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040669,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1466,국회전자도서관,"陸淸獻年譜, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040664,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1467,국회전자도서관,"燕行錄, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040653,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1468,국회전자도서관,"歷代祭文抄選, 單",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040587,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1469,국회전자도서관,"古今名喩, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040579,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1470,국회전자도서관,"會眞演義, 天, 地, 人",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040548,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1471,국회전자도서관,"東史纂要, 冊1-4",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200500302,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1472,국회전자도서관,"東史撮要, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200500298,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1473,국회전자도서관,"朝鮮史要, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200500292,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1474,국회전자도서관,"東臣全彛錄, 冊1",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200500286,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1475,국회전자도서관,"東史, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200417215,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1476,국회전자도서관,"史纂全選, 上",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040820,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1477,국회전자도서관,"三國史記, 冊1-10",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198042154,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1478,국회전자도서관,"先秦古文抄, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040952,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1479,국회전자도서관,"精選東萊先生左氏博議句解, 冊1-2",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040949,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1480,국회전자도서관,"陳詞, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040486,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
,1481,국회전자도서관,"長篇詩, 全",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040485,,,,미부착,,검토 불가,검토 불가,,O,,,,,,발행연도 미상,
