Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,O,O.1,O.2,O.3,O.4,O.5,Unnamed: 22,Unnamed: 23,Unnamed: 24
,[국회도서관] 공공저작물 권리확인 요청 목록 (월간 국회도서관),,,,,,,,,,,,,,,https://www.nanet.go.kr/libintroduce/etc/monthLibNewsView.do,,,,,,,,직원 초상의 경우 표기 생략
,순번,사이트명,게시판 진입 과정,게시판명,구분,게시물 제목,저자명,소속,호수,첨부파일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고,
,377,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,도서관 광장,"(직원연수기)첨단속의 고풍스러움, 중국 상해도서관",지영숙,국회도서관,200504,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,378,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,그림으로 보는 지구촌 도서관 17,시애틀공공도서관,이정화,국회도서관,200504,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,해외 기관 출처 자료,,
,379,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,서가산책,(행복한 릴레이 책읽기)연금술사(Alchemist),박은우,국회도서관,200504,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,380,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,서가산책,(밑줄 긋는 남자)고도원의 아침편지,고도원,국회도서관,200504,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,381,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,국회도서관 소장자료 안내,알기 쉬운 의회법령DB 이용하기,정진아,국회도서관,200504,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,O,O,,O,,업무상 저작물(직원 기고문) / 편집오류(미술작품 및 예술인 초상 포함),,
,382,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,정보화공론장,인터넷주소관리 홈페이지 둘러보기,배영자,건국대학교 정치외교학과,200504,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,383,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,Information Science,참고봉사로서 채팅서비스를 위한 준비,김휘출,한양대학교 도서관,200504,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,384,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,특집 &#45; 일본 역사왜곡,국회도서관 독도자료실,장문중,국회도서관,200504,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,385,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,특집 &#45; 일본 역사왜곡,한일의정서와 일본의 독도침탈,한상복,"한수당자연환경연구원장, 독도자료실",200504,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,386,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,특집 &#45; 일본 역사왜곡,"소리없는 전쟁, 일본의 역사왜곡을 말한다",-,-,200504,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,,
,387,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집 &#45; 한국사회와 교육문제,신가족시대의 기러기아빠,최양숙,연세대학교 목회상담학,200504,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,388,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집 &#45; 한국사회와 교육문제,세계화시대의 조기유학과 교육이민,김흥주,한국교육개발원,200504,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,389,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집 &#45; 한국사회와 교육문제,평생학습사회의 과열과외와 사교육문제,천세영,충남대학교 교육학과,200504,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,390,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집 &#45; 한국사회와 교육문제,지식사회의 학벌주의,홍 훈,"학벌없는사회, 연세대학교 경제학과",200504,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,391,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,국회도서관 이용 우수의원에게 듣는다,"도서관자료 이용 : 이주호 의원, 조성래 의원",-,-,200504,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,국회의원 인터뷰,,
,392,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,국회도서관 이용 우수의원에게 듣는다,"전자도서관 이용 : 윤호중 의원, 이병석 의원",-,-,200504,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,국회의원 인터뷰,,
,393,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,국회도서관 이용 우수의원에게 듣는다,"입법지식DB 이용 : 김혁규 의원, 손봉숙 의원",-,-,200504,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,국회의원 인터뷰,,
,394,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,국회도서관 이용 우수의원에게 듣는다,"입법정보질의회답 이용 : 박승환 의원, 김석준 의원",-,-,200504,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,국회의원 인터뷰,,
,395,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,소식,국회도서관 소식,-,-,200505,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,기사 발췌문 / 외부 자료(번역문 등) 포함,,
,396,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,도서관 광장,(하자하자!)고양이 빌딩 따라잡기&#45;헌책방구경,권순천,국회도서관,200505,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,397,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,도서관 광장,(금강산 산행기)금강산을 다녀와서,주영진,국회여성위원회,200505,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,398,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,그림으로 보는 지구촌 도서관 18,러시아국립도서관,이안나,국회도서관,200505,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,해외 기관 출처 자료,,
,399,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,서가산책,(행복한 릴레이 책읽기)방외지사를 읽고,전주연,국회도서관,200505,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,400,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,서가산책,(밑줄 긋는 남자)선비의 세 가지 도리,박계동,-,200505,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,국회의원 작성 자료,,
,401,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,정보화공론장,세계은행(World Bank) 홈페이지 둘러보기,배영자,건국대학교 정치외교학과,200505,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,402,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,정보화공론장,차세대 인터넷 프로토콜(IPv6) 기술,김형준,한국전자통신연구원,200505,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,403,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,Information Science,웹 사용자 인터페이스 평가 계량화에 관한 연구,서연주,국회도서관,200505,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,404,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,Information Science,도서관법 개정(안)에 관한 소고,조정권,국회도서관,200505,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,405,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,Information Science,대학도서관의 멀티미디어 기술지원 서비스 고찰,방준필,고려대학교 도서관,200505,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,406,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집&#45;가족정책,한국 가족정책의 쟁점과 정책방향,장혜경,한국여성개발원,200505,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,407,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집&#45;가족정책,가족지원기본법(안)의 주요내용 방향과 법제화의 필요성,윤홍식,전북대학교 사회복지학과,200505,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,408,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집&#45;가족정책,호주제 폐지 과정과 새로운 신분공시제,곽배희,한국가정법률상담소,200505,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,409,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,Photo,국회도서관 문화행사,홍성일,국회도서관,200505,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 촬영 사진,,
,410,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,소식,국회도서관 소식,-,-,200506,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부 자료(번역문 등) 포함,,
,411,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,도서관 광장,(하자하자!!)나무는 문화이다,소준섭,국회도서관,200506,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,412,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,영화속의 도서관 이야기 3,쇼생크 탈출: 브룩스 기념도서관,김영주,국회도서관,200506,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,영화 장면 캡처 / 예술작품 사진,,
,413,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,현장에서,^동아시아도서관회의^ 를 다녀와서,조정권,국회도서관,200506,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,414,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,서가산책,(행복한 릴레이 책읽기)당신의 주말은 몇 개입니까,송용숙,국회도서관,200506,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,415,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,서가산책,(밑줄 긋는 남자)삼국지,신복룡,건국대학교 정치외교학과,200506,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,외부인 작성 자료 / 작성자 초상권,,
,416,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,그림으로 보는 지구촌 도서관 19,밴쿠버공공도서관,이정화,국회도서관,200506,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,해외 기관 출처 자료,,
,417,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,정보화공론장,APEC 홈페이지 둘러보기,배영자,건국대학교 정치외교학과,200506,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,418,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,Information Science,내부마케팅을 통한 도서관의 고객만족에 관한 고찰,백인화,서울시정개발연구원,200506,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,419,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,Information Science,주요국 의회도서관의 입법정보서비스 기능,서복경,국회도서관,200506,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,420,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집&#45;주5일근무제와 사회변화,"주5일근무제에 따른 관광, 여가, 라이프스타일의 변화",김상태,한국문화관광정책연구원,200506,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,421,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집&#45;주5일근무제와 사회변화,주5일근무제와 기업의 대응,이지평,LG경제연구원,200506,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,422,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집&#45;주5일근무제와 사회변화,주5일근무제의 비용과 편익,김승택,한국노동연구원,200506,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,423,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집&#45;주5일근무제와 사회변화,주40시간 근무제의 실시배경과 전망,옥우석,인천대학교 무역학과,200506,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,424,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,인터뷰&#45;국회를 움직이는 사람,정세균 국회운영위원회 위원장,이현출,국회도서관,200506,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,국회의원 인터뷰,,
,425,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,소식,국회도서관 소식,-,-,200507,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부 자료(번역문 등) 포함,,
,426,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,도서관 광장,(하자하자!)일상생활에서 탈출하여 용궁나라에 놀러가자,배민식,국회도서관,200507,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,427,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,서가산책,(행복한 책읽기 릴레이)파트리크 쥐스킨트의 ^향수^를 읽고,박선혜,국회도서관,200507,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,428,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,서가산책,(밑줄긋는 남자)다윗의 기도,고조흥,-,200507,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,국회의원 작성 자료,,
,429,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,그림으로 보는 지구촌 도서관 20,호주국립도서관,이정화,-,200507,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,해외 기관 출처 자료,,
,430,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,정보화공론장,유니세프 홈페이지 둘러보기,배영자,건국대학교 정치외교학과,200507,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,431,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,정보화공론장,"손 안의 TV, DMB가 만드는 디지털 컨버전스",김문구,한국전자통신연구원,200507,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,432,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,Information Science,인권과 도서관의 만남,심민석,국가인권위원회,200507,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,433,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,Information Science,광역의회 의원에 대한 효율적인 입법정보 지원방안,박노수,서울특별시의회,200507,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,434,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,"기획특집&#45;한류, 아시아를 넘어 세계로",한류의 지속가능성,백원담,성공회대학교 중어중국학과,200507,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,435,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,"기획특집&#45;한류, 아시아를 넘어 세계로",^퍼블리시티권^을 아십니까?,박찬숙,-,200507,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,국회의원 작성 자료,,
,436,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,"기획특집&#45;한류, 아시아를 넘어 세계로",문화콘텐츠 해외진출로서의 ^한류^,전현택,한국문화콘텐츠진흥원,200507,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,437,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,"기획특집&#45;한류, 아시아를 넘어 세계로","한류, 무엇인가?",권세기,국회도서관,200507,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,438,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,소식,국회도서관 소식,-,-,200508,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부 자료(번역문 등) 포함,,
,439,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,서가산책,(행복한 릴레이 책읽기)다빈치 코드를 읽고,정정화,국회도서관,200508,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,440,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,서가산책,(밑줄 긋는 남자)매천 선생의 절명시,김호기,연세대학교 사회학과,200508,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,441,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,도서관 광장,(하자하자!)다이어트는 간단한 것에서 부터,조종오,국회도서관,200508,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,442,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,도서관 광장,(연수기)ALA를 다녀와서,성경신,국회도서관,200508,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,443,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,도서관 광장,(특별기고)일상생활에서 버려야 할 언어 유산,최규일,제주대학교 국어교육과,200508,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,444,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,그림으로 보는 지구촌 도서관 21,보스톤 공공도서관,황미경,국회도서관,200508,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,해외 기관 출처 자료,,
,445,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,정보화공론장,국제투명성기구 홈페이지 둘러보기,배영자,건국대학교 정치외교학과,200508,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,446,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,정보화공론장,유비쿼터스 시대의 보건의료: u&#45;Health의 전개,김문구,한국전자통신연구원,200508,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,447,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,Information Science,현단계 독서치료의 발전과 지향,김수경,부산대학교 문헌정보학과,200508,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료 / 편집오류,,
,448,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집&#45;한일관계 재조명,한일 FTA 추진현황과 경제협력 가능성 고찰,이홍배,대외경제정책연구원,200508,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,449,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집&#45;한일관계 재조명,일본의 역사왜곡과 한일관계 재정립 방향,유영렬,숭실대학교 대학원장,200508,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,450,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집&#45;한일관계 재조명,일본의 보통국가화 움직임과 동아시아 안보딜레마,강원식,관동대학교 정치외교학과,200508,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,451,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,인터뷰&#45;국회를 움직이는 사람,강재섭 한나라당 원내대표,"이현출, 김준임",국회도서관,200508,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,국회의원 인터뷰,,
,452,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,소식,국회도서관 소식,-,-,200509,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부 자료(번역문 등) 포함,,
,453,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,도서관 광장,(하자하자!)내 맘의 시,황미경,국회도서관,200509,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,454,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,도서관 광장,(알아봅시다)도영 준비 이야기,홍정순,국회도서관,200509,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,455,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,도서관 광장,共通은 취하고 相異는 보류한다,소준섭,국회도서관,200509,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,456,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,도서관 광장,2005년 오슬로 IFLA회의를 다녀와서,박옥주,국회도서관,200509,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,457,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,서가산책,"(행복한 릴레이 책읽기)^3년후, 당신의 미래^를 읽고",임언선,국회도서관,200509,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,458,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,서가산책,(밑줄 긋는 남자)신뢰는 사회적 자본이며 국가경쟁력이다,김문희,국회 문화관광위원회,200509,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,459,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,그림으로 보는 지구촌 도서관 22,캐나다 의회도서관,이정화,-,200509,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,해외 기관 출처 자료,,
,460,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,정보화공론장,국제노동기구 홈페이지 둘러보기,배영자,건국대학교 정치외교학과,200509,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,461,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,정보화공론장,DVB&#45;H(유럽형 휴대이동방송),김유향,국회도서관,200509,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,462,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,Information Science,사서의 직무스트레스 요인에 관한 연구,"김성희, 박상은","중앙대학교 문헌정보학과, 안산중앙초등학교",200509,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,463,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집&#45;의원입법,입법과정 관련 제도 변천과 제도개선의 방향,서복경,국회도서관,200509,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,464,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집&#45;의원입법,일본국회의 의원입법,하세헌,경북대학교 정치외교학과,200509,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,465,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집&#45;의원입법,미국의회의 의원입법,손병권,중앙대학교 국제관계학과,200509,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,466,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집&#45;의원입법,17대 국회 의원입법 활동의 변화와 특징,장성훈,건국대학교 한국정치사회연구소,200509,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,467,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,학술정보교류협의회 정기총회,(개회사)배용수 국회도서관장,-,국회도서관,200509,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,,
,468,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,학술정보교류협의회 정기총회,(축사)김원기 국회의장,-,-,200509,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,국회의원 작성 자료,,
,469,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,소식,국회도서관 소식,-,-,200510,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부 자료(번역문 등) 포함,,
,470,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,서가산책,(행복한 릴레이 책읽기)선물,조규범,국회도서관,200510,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,471,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,서가산책,(밑줄 긋는 남자)성공하는 사람들의 7가지 습관,최성부,용인대학교 환경·생명학부,200510,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,472,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,그림으로 보는 지구촌 도서관 23,보스톤 아세니움,황미경,-,200510,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,해외 기관 출처 자료,,
,473,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,도서관 광장,"(하자하자!)더불어 자라는 아이, 함께 크는 부모",서복경,국회도서관,200510,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
