Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,O,O.1,O.2,O.3,O.4,O.5,Unnamed: 20,Unnamed: 21
,한국스포츠정책과학원 공공저작물 권리확인 요청 목록,,,,,,,,,,,,,,,,,,,,
,순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,URL,날짜,첨부파일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
,50,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,2010년 스포츠경영관리사 인턴지원사업 안내,,2010-04-07 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,51,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,2010년 스포츠경영관리사 인턴지원사업 채용 희망업체 모집 공고,,2010-04-07 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,52,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,[접수마감]2010년도 스포츠매니지먼트 교육과정 수강생 모집 안내,,2010-04-08 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,53,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,올림픽스포츠센터 매각 공고 안내,,2010-04-09 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,54,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,제9회 체육과학연구상 수상자 발표,,2010-04-16 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,55,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,2010 국산 골프용품 활성화를 위한 세미나 개최,,2010-04-28 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,56,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,2010년도 스포츠경영관리사 인턴지원사업 인턴희망자 모집 공고,,2010-04-23 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,57,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,체육지도자연수원 홈페이지 일시중지 안내(5/4),,2010-05-03 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,58,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,[공개강좌]생명윤리에 관한 체육과학연구원 공개강좌 안내,,2010-05-04 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,59,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,2011년도 스포츠산업기술개발사업 지정공모(전략) 과제 기술수요조사 ..,,2010-05-06 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,60,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,[연장공고]2010년도 스포츠경영관리사 인턴지원사업 인턴희망자 모집 ..,,2010-05-07 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
