Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,O,O.1,O.2,O.3,O.4,O.5,Unnamed: 21,Unnamed: 22
,한국교육개발원 공공저작물 권리확인 요청 목록,,,,,,,,,,,,,,,,,,,,,
,순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,URL,작성일/출판일,연구책임자/작성자,첨부파일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
,2286,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] 한국교육개발원(KEDI) 인사발령,,2013-02-21 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2287,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] SBS·대교협과 공동으로『100대 좋은 대학 강의』시상식 개최...,,2013-02-28 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2288,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] 국내 최초 방송통신중학교 개교 및 입학식 거행,,2013-03-08 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2289,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,"[KEDI] 한국교육개발원(KEDI), 웹 접근성 우수…‘WA인증마크’획득",,2013-03-13 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2290,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] ‘한·미·일의 교과교실제를 통한 교육환경과 교수·학습방법...,,2013-04-02 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2291,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] ‘제57차 KEDI 교육정책포럼’ 개최,,2013-04-10 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2292,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] ‘초등 방과후 돌봄 강화 및 효율적 운영방안 위한 정책 토론...,,2013-04-17 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2293,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] ‘건강한 학교를 위한 교육환경보호제도 개선방안’ 주제로 학...,,2013-04-18 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2294,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,"[KEDI] ‘초·중등교육 내용, 방법, 평가체제 개선방안 탐색을 위한 ...",,2013-04-22 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2295,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] ‘꿈과 끼를 키우는 진로교육 활성화 방안’ 주제로 ‘2013년...,,2013-05-16 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2296,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] ‘자유학기제 연구학교 발대식’ 개최,,2013-05-30 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2297,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] ‘안전한 학교환경 조성을 위한 CPTED 대응전략’ 주제로 제2...,,2013-06-13 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2298,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,"[KEDI] Wee프로젝트연구특임센터, 「Wee 프로젝트 운영 내실화를 위한...",,2013-06-18 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2299,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] ‘자유학기제의 안정적 정착방안’ 주제로 ‘교육정책네트워크...,,2013-06-25 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2300,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,"[KEDI] ‘꿈과 끼, 융합형 창의인재 양성의 과제’ 주제로 ‘2013년 ...",,2013-06-26 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2301,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] 학교폭력 사이버상담 자원봉사자 운영,,2013-06-26 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2302,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] 「2013 대한민국 행복교육기부박람회」개최,,2013-07-11 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2303,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] 「‘2013년 서울형 혁신학교 평가(안)’ 에 대한 공청회」 개...,,2013-07-19 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2304,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] 창조경제를 견인할 창의인재 양성의 방향과 과제’ 주제로 「...,,2013-07-19 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2305,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,"[KEDI] 「박근혜 정부, 교육공약 실천을 위한 교육재정 지원의 방향과...",,2013-07-23 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2306,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,"[KEDI] 한국교육개발원(KEDI),청소년 연구자들의 꿈과 끼를 키우는「...",,2013-08-01 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2307,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] 「한국사회의 세대통합 실태 진단 및 정책 방향」 주제로 정책...,,2013-09-04 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2308,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] 2013년 『교육기본통계』조사 결과 발표,,2013-09-04 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2309,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,"[KEDI] 한국교육개발원 주최, 교육부·16개 시·도교육청 후원 ‘제3...",,2013-09-05 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2310,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] 2013년「고등교육기관 졸업자 건강보험DB연계 취업통계」조사...,,2013-09-06 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2311,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] ‘교육환경 선진화를 위한 학교시설 복합화사업 개선방안’ 주...,,2013-09-06 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2312,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] ‘교육본질에 충실한 인성중심 교육 강화’ 주제로 ‘2013년 ...,,2013-09-11 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2313,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] ‘자유학기제를 위한 교육과정 설계방안 탐색’ 주제로 ‘제1...,,2013-09-24 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2314,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] ‘고등교육 질 제고 전략 수립 -학습과정 블랙박스 조명- ’ ...,,2013-09-26 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2315,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,"[KEDI] ‘교육서비스 확대를 통한 일자리 창출방안’ 주제로, 교육정...",,2013-10-02 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2316,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,"[KEDI] ‘탈북학생 교육, 통일을 대비하다’ 주제로 「제1회 탈북학생...",,2013-10-14 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2317,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] ‘모두를 위한 미래교육 디자인’ 주제로 ‘제14회 교육연구 ...,,2013-10-15 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2318,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] ‘2013년 제5회 교육정책네트워크 행복교육 현장토론회’ 개최,,2013-10-21 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2319,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] ‘꿈과 끼를 키우는 행복교육’ 실현을 위한 ‘자유학기제 아...,,2013-10-30 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2320,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] ‘자유학기제를 위한 교수학습방법 탐색’ 주제로 ‘제2차 자...,,2013-11-13 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2321,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] “Finding Best Practices of Educational Cooperation(교육협...,,2013-11-13 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2322,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] ‘모두가 행복한 학교 만들기’ 주제로 ‘2013년 제6회 교육정...,,2013-11-19 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2323,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] ‘글로벌 교육협력을 위한 발전과제 모색’을 주제로 ‘글로벌...,,2013-11-21 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2324,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] 2013 한·중 교육기관평가 국제세미나 및 교육기관평가 자료·...,,2013-11-22 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2325,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] ‘2013년도 방송중·고 발전방안 세미나 및 연구학교 결과보고...,,2013-11-26 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2326,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] 제7회「한국교육종단연구」학술대회 개최,,2013-11-27 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2327,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] ‘꿈과 끼를 키우는 행복교육’ 실현을 위한 ‘자유학기제 교...,,2013-12-02 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2328,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] 「창의·인성교육을 위한 제3의 교사; 학교 공간 조성 전략」...,,2013-12-09 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2329,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,"[KEDI] 교육부(MOE)·한국교육개발원(KEDI), 「2013 창의경영학교 교...",,2013-12-10 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2330,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,"[KEDI] 한국교육개발원(KEDI) 40년사, ‘대한민국 커뮤니케이션 대상...",,2013-12-10 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2331,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] 2013년 교육정책네트워크 교육현장지원연구 결과발표회 개최,,2013-12-11 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2332,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] '「정부 3.0」 추진을 위한 교육통계 개선방안' 주제로 제60차...,,2013-12-13 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2333,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,"[KEDI] 경북 이산초, 인천 영종중, 충남 공주여고, 제주중앙여고 등 ...",,2013-12-16 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2334,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] 서울시교육청(SEN)과 ‘학생들의 꿈과 끼를 키우는 행복교육 ...,,2013-12-19 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2335,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,"[KEDI] 교육부(MOE)·한국교육개발원(KEDI),「2013 자유학기제 성과보...",,2013-12-20 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2336,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] 제4회 탈북학생 교육 우수사례 시상식 및 발표회 개최,,2013-12-26 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2337,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] 한국교육개발원(KEDI) 인사발령,,2013-12-31 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2338,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] 중앙교육연수원과 ‘교원 연수 운영 협력’을 위한 업무협약 ...,,2014-01-16 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2339,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] ‘정규직 시간선택제 교사제도에 대한 공개토론회’ 주제로 제...,,2014-01-27 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2340,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] ‘자유학기제를 위한 평가방안 탐색’ 주제로 ‘제3차 자유학...,,2014-02-06 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2341,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,"[KEDI] 전남 목포고등학교 부설 방송통신고등학교, 제33회 졸업식 거...",,2014-02-17 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2342,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,"[KEID] ‘한반도 통일을 위한 통일교육’ 주제로, ‘제4회 창의인재 ...",,2014-02-21 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2343,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] 한국교육개발원(KEDI) 인사발령,,2014-03-03 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2344,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,"[KEDI] 전국 6개 방송통신중학교, 2014학년도 입학식 동시 개최",,2014-03-06 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2345,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] ‘행복교육 실현을 위한 공교육의 새로운 프레임 - 학습복지의...,,2014-03-25 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2346,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] ‘2013 어울림프로그램 운영 성과보고회’ 개최,,2014-04-01 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2347,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] 제63차 KEDI 교육정책포럼 개최,,2014-04-14 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2348,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,"[KEDI] 한국교육개발원(KEDI), 국가공인 ‘웹 접근성 품질인증마크’...",,2014-04-24 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2349,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] ‘자유학기제를 위한 진로체험 인프라 구축방안 탐색’ 주제로...,,2014-05-28 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2350,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] ‘원도심(구도심)지역의 행복한 교육 실현을 위한 방향과 과제...,,2014-05-28 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2351,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] KEDI 「영재들의 진로찾기」 서포터즈 모집,,2014-06-18 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2352,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] ‘자유학기제 성공적 정착을 위한 체험활동 지원방안’ 주제로...,,2014-06-24 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2353,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] ‘행복교육 실현을 위한 진로교육 활성화 방안’ 주제로 ‘20...,,2014-07-10 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2354,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] 2014년 제1차 학교폭력 실태조사 분석결과 발표,,2014-07-11 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2355,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] ‘자유학기제를 위한 학교와 지역사회 협력방안’ 주제로 ‘제...,,2014-07-18 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2356,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] 초 · 중등 학생 표준화 인성검사 개발,,2014-08-20 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2357,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,"[KEDI] 한국교육개발원(KEDI), '초등돌봄교실 운영 개선을 위한 현장...",,2014-08-22 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2358,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] 2014년 교육기본통계 발표,,2014-08-29 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2359,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,"[KEDI] 한국교육개발원(KEDI) 발행, 교육정책 전문지「교육개발」가을...",,2014-09-22 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2360,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] 한국교육개발원(KEDI) '만족도 높은 초등돌봄교실 운영방안 모...,,2014-10-14 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2361,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] 한국교육개발원(KEDI) '일반고 교육역량 강화 우수학교 발표회...,,2014-10-21 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2362,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI]「한국·세계은행 교육혁신 심포지엄」 개최 ‘행복교육 실현과...,,2014-11-03 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2363,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,"[KEDI] ‘자유학기제, 학생에게 듣는다!’ 주제로 ‘제6차 자유학기제...",,2014-11-03 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2364,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] ‘인문학 진흥을 통한 행복교육 실현’주제로 ‘2014년 제6회...,,2014-11-03 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2365,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] 모두가 인정하고 공감하는 전국 인성교육 우수 모델,,2014-11-06 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2366,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,"[KEDI] 한국교육개발원(KEDI), 「제8회 한국교육종단연구 학술대회」...",,2014-11-25 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2367,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,"[KEDI] 한국교육개발원(KEDI), ‘초·중등교육의 발전 과제’ 주제로...",,2014-11-27 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2368,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] 한국교육개발원(KEDI) 인사발령,,2014-12-01 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2369,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,"[KEDI] 백순근 한국교육개발원 원장, ‘한국교육의 지속적 혁신방안’...",,2014-12-04 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2370,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,"[KEDI] 백순근 한국교육개발원 원장, KEDI-SEAMEO 양해각서(MOU) 체결...",,2014-12-05 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2371,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] 한국교육개발원 웹 사이트(www.kedi.re.kr) 2013-2014 2년 연...,,2014-12-08 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
