Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
,순번,대분류,중분류,기관명,사이트명,카테고리,이름,설명,등록일,수량,기존 공공누리 유형,최종 공공누리 유형,계약서 유무,비고,저작물명,,유형,디지털형태,설명,주제어,언어,제작일,,계약서,저작권자,,공동저작자,저작인접권자,공개유형,저작물성,비보호저작물,업무상저작물,상업적이용허락,저작재산권,,,,,,,공동저작자동의,유효기간,,초상권
,,,,,,,,합계,,3920,,,,,원제목　,대체명,-,-,-,-,-,제작일　,공표일,-,저작권자명,소속,-,-,-,-,-,-,-,복제권,공연권,공중송신권,전시권,배포권,대여권,2차적저작물 작성권,-,저작권 만료일　,계약상 유효기간,-
,2787,영상,기록,국회도서관,국회기록보존소,HOME > 기록정보 콘텐츠 > 구술기록,학창시절,-,2016~2023,1,미부착,제4유형,무,-,학창시절,-,영상,영상,-,정치,한국어,-,2016~2023,-,국회도서관,-,-,-,제4유형,저작물,보호저작물,○,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,2788,영상,기록,국회도서관,국회기록보존소,HOME > 기록정보 콘텐츠 > 구술기록,서울대 법학과 입학,-,2016~2023,1,미부착,제4유형,무,-,서울대 법학과 입학,-,영상,영상,-,정치,한국어,-,2016~2023,-,국회도서관,-,-,-,제4유형,저작물,보호저작물,○,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,2789,영상,기록,국회도서관,국회기록보존소,HOME > 기록정보 콘텐츠 > 구술기록,두 번째 정책위의장 취임,-,2016~2023,1,미부착,제4유형,무,-,두 번째 정책위의장 취임,-,영상,영상,-,정치,한국어,-,2016~2023,-,국회도서관,-,-,-,제4유형,저작물,보호저작물,○,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,2790,영상,기록,국회도서관,국회기록보존소,HOME > 기록정보 콘텐츠 > 구술기록,국정농단 사건에 대한 소회,-,2016~2023,1,미부착,제4유형,무,-,국정농단 사건에 대한 소회,-,영상,영상,-,정치,한국어,-,2016~2023,-,국회도서관,-,-,-,제4유형,저작물,보호저작물,○,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,2791,영상,기록,국회도서관,국회기록보존소,HOME > 기록정보 콘텐츠 > 구술기록,정당혁신을 위한 활동,-,2016~2023,1,미부착,제4유형,무,-,정당혁신을 위한 활동,-,영상,영상,-,정치,한국어,-,2016~2023,-,국회도서관,-,-,-,제4유형,저작물,보호저작물,○,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,2792,영상,기록,국회도서관,국회기록보존소,HOME > 기록정보 콘텐츠 > 구술기록,시작멘트,-,2016~2023,1,미부착,제4유형,무,-,시작멘트,-,영상,영상,-,정치,한국어,-,2016~2023,-,국회도서관,-,-,-,제4유형,저작물,보호저작물,○,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,2793,영상,기록,국회도서관,국회기록보존소,HOME > 기록정보 콘텐츠 > 구술기록,여의도연구원 원장 취임 및 정당 씽크탱크의 역할,-,2016~2023,1,미부착,제4유형,무,-,여의도연구원 원장 취임 및 정당 씽크탱크의 역할,-,영상,영상,-,정치,한국어,-,2016~2023,-,국회도서관,-,-,-,제4유형,저작물,보호저작물,○,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,2794,영상,기록,국회도서관,국회기록보존소,HOME > 기록정보 콘텐츠 > 구술기록,해양수산부 장관 취임 및 세월호 참사,-,2016~2023,1,미부착,제4유형,무,-,해양수산부 장관 취임 및 세월호 참사,-,영상,영상,-,정치,한국어,-,2016~2023,-,국회도서관,-,-,-,제4유형,저작물,보호저작물,○,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,2795,영상,기록,국회도서관,국회기록보존소,HOME > 기록정보 콘텐츠 > 구술기록,국회 동북아역사왜곡대책특별위원회 위원장,-,2016~2023,1,미부착,제4유형,무,-,국회 동북아역사왜곡대책특별위원회 위원장,-,영상,영상,-,정치,한국어,-,2016~2023,-,국회도서관,-,-,-,제4유형,저작물,보호저작물,○,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
,2796,영상,기록,국회도서관,국회기록보존소,HOME > 기록정보 콘텐츠 > 구술기록,당내 계파형성의 폐해,-,2016~2023,1,미부착,제4유형,무,-,당내 계파형성의 폐해,-,영상,영상,-,정치,한국어,-,2016~2023,-,국회도서관,-,-,-,제4유형,저작물,보호저작물,○,상업적이용금지,○,○,○,○,○,○,X,-,-,-,-
