Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,21049,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21050,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21051,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21052,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21053,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21054,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21055,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21056,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21057,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21058,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21059,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21060,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21061,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21062,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21063,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21064,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21065,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21066,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21067,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21068,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21069,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21070,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21071,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21072,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21073,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21074,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21075,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21076,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21077,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21078,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21079,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21080,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21081,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21082,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21083,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21084,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21085,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21086,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21087,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21088,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21089,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21090,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21091,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21092,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21093,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21094,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21095,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21096,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21097,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21098,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21099,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21100,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21101,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21102,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21103,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21104,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21105,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21106,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21107,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21108,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21109,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21110,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21111,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21112,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21113,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21114,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21115,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21116,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21117,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21118,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21119,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21120,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21121,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21122,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21123,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21124,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21125,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21126,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21127,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21128,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21129,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21130,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21131,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21132,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21133,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21134,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21135,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21136,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21137,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21138,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21139,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21140,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21141,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21142,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21143,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21144,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21145,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21146,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21147,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21148,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21149,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21150,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21151,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21152,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21153,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21154,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21155,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21156,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21157,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21158,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21159,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21160,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21161,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21162,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21163,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21164,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21165,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21166,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21167,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21168,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21169,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21170,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21171,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21172,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21173,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21174,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21175,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21176,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21177,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21178,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21179,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21180,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21181,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21182,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21183,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21184,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21185,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21186,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21187,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21188,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21189,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21190,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21191,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21192,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21193,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21194,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21195,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21196,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21197,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21198,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21199,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21200,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21201,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21202,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21203,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21204,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21205,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21206,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21207,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21208,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21209,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21210,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
,21211,국립해양문화재연구소,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,-,-,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
