한국스포츠정책과학원 권리처리 목록,,,,,,,,,,,,
순번,사이트명,카테고리,이름,설명,등록일,영상,사진,문서,기존 공공누리 유형,최종 공공누리 유형,계약서 유무,비고
573,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 20_P (7),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
574,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 20_P (8),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
575,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 20_P (9),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
576,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 20_P (10),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
577,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 20_P (11),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
578,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 20_P (12),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
579,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 20_P (13),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
580,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 20_P (14),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
581,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 20_P (15),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
582,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 20_P (16),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
583,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 20_P (17),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
584,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 20_P (18),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
585,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 20_P (19),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
586,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 20_P (20),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
587,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 20_P (21),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
588,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 20_P (22),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
589,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 20_P (23),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
590,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 20_P (24),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
591,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 20_P (25),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
592,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (1),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
593,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (2),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
594,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (3),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
595,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (4),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
596,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (5),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
597,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (6),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
598,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (7),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
599,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (8),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
600,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (9),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
601,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (10),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
602,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (11),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
603,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (12),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
604,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (13),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
605,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (14),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
606,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (15),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
607,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (16),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
608,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (17),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
609,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (18),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
610,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (19),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
611,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (20),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
612,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (21),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
613,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (22),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
614,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (23),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
615,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (24),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
616,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (25),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
617,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (26),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
618,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (27),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
619,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (28),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
620,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (29),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
621,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (30),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
622,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (31),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
623,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (32),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
624,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (33),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
625,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (34),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
626,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (35),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
627,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (36),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
628,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (37),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
629,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (38),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
630,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (39),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
631,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (40),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
632,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (41),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
633,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (42),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
634,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (43),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
635,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (44),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
636,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (45),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
637,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (46),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
638,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (47),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
639,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (48),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
640,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (49),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
641,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (50),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
642,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (51),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
643,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (52),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
644,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (53),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
645,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (54),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
646,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (55),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
647,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (56),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
648,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (57),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
649,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (58),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
650,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (59),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
651,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (60),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
652,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (61),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
653,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (62),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
654,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (63),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
655,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (64),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
656,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (65),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
657,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (66),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
658,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (67),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
659,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (68),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
660,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (69),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
661,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (70),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
662,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (71),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
663,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (72),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
664,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (73),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
665,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (74),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
666,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (75),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
667,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (76),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
668,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (77),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
669,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (78),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
670,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (79),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
671,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (80),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
672,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (81),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
673,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (82),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
674,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (83),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
675,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (84),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
676,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (85),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
677,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (86),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
678,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (87),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
679,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (88),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
680,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (89),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
681,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (90),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
682,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (91),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
683,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (92),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
684,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (93),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
685,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (94),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
686,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (95),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
687,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (96),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
688,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (97),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
689,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (98),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
690,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (99),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
691,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (100),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
692,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (101),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
693,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (102),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
694,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (103),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
695,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (104),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
696,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (105),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
697,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (106),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
698,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (107),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
699,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P (108),"태권도_주춤서기, 산틀막기→ 학다리서기, 금강내려막기",,0,1,0,미부착,제1유형,동의서 작성,
700,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P1 (1),"태권도_주춤서기, 산틀막기, 금강내려막기 예비동작",,0,1,0,미부착,제1유형,동의서 작성,
701,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P1 (2),"태권도_주춤서기, 산틀막기, 금강내려막기 예비동작",,0,1,0,미부착,제1유형,동의서 작성,
702,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P1 (3),"태권도_주춤서기, 산틀막기, 금강내려막기 예비동작",,0,1,0,미부착,제1유형,동의서 작성,
703,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P1 (4),"태권도_주춤서기, 산틀막기, 금강내려막기 예비동작",,0,1,0,미부착,제1유형,동의서 작성,
704,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P1 (5),"태권도_주춤서기, 산틀막기, 금강내려막기 예비동작",,0,1,0,미부착,제1유형,동의서 작성,
705,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P1 (6),"태권도_주춤서기, 산틀막기, 금강내려막기 예비동작",,0,1,0,미부착,제1유형,동의서 작성,
706,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P1 (7),"태권도_주춤서기, 산틀막기, 금강내려막기 예비동작",,0,1,0,미부착,제1유형,동의서 작성,
707,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P1 (8),"태권도_주춤서기, 산틀막기, 금강내려막기 예비동작",,0,1,0,미부착,제1유형,동의서 작성,
708,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P1 (9),"태권도_주춤서기, 산틀막기, 금강내려막기 예비동작",,0,1,0,미부착,제1유형,동의서 작성,
709,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P1 (10),"태권도_주춤서기, 산틀막기, 금강내려막기 예비동작",,0,1,0,미부착,제1유형,동의서 작성,
710,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P1 (11),"태권도_주춤서기, 산틀막기, 금강내려막기 예비동작",,0,1,0,미부착,제1유형,동의서 작성,
711,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P1 (12),"태권도_주춤서기, 산틀막기, 금강내려막기 예비동작",,0,1,0,미부착,제1유형,동의서 작성,
712,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P1 (13),"태권도_주춤서기, 산틀막기, 금강내려막기 예비동작",,0,1,0,미부착,제1유형,동의서 작성,
713,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P1 (14),"태권도_주춤서기, 산틀막기, 금강내려막기 예비동작",,0,1,0,미부착,제1유형,동의서 작성,
714,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P1 (15),"태권도_주춤서기, 산틀막기, 금강내려막기 예비동작",,0,1,0,미부착,제1유형,동의서 작성,
715,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P1 (16),"태권도_주춤서기, 산틀막기, 금강내려막기 예비동작",,0,1,0,미부착,제1유형,동의서 작성,
716,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P1 (17),"태권도_주춤서기, 산틀막기, 금강내려막기 예비동작",,0,1,0,미부착,제1유형,동의서 작성,
717,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P1 (18),"태권도_주춤서기, 산틀막기, 금강내려막기 예비동작",,0,1,0,미부착,제1유형,동의서 작성,
718,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P1 (19),"태권도_주춤서기, 산틀막기, 금강내려막기 예비동작",,0,1,0,미부착,제1유형,동의서 작성,
719,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P1 (20),"태권도_주춤서기, 산틀막기, 금강내려막기 예비동작",,0,1,0,미부착,제1유형,동의서 작성,
720,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 26_P1 (21),"태권도_주춤서기, 산틀막기, 금강내려막기 예비동작",,0,1,0,미부착,제1유형,동의서 작성,
