대구광역시 수성구청 권리처리 목록,,,,,,,,,,,,
순번,사이트명,카테고리,이름,설명,등록일,영상,사진,문서,기존 공공누리 유형,최종 공공누리 유형,계약서 유무,비고
131,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2020 제1회 행복수성 전국사진공모전,대구스타디움 야경,입선,,0,1,0,미부착,제3유형,공고문,
132,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2020 제1회 행복수성 전국사진공모전,수성못 야외음악회,입선,,0,1,0,미부착,제3유형,공고문,
133,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2020 제1회 행복수성 전국사진공모전,신명나게 놀아보세,입선,,0,1,0,미부착,제3유형,공고문,
134,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2020 제1회 행복수성 전국사진공모전,산책,입선,,0,1,0,미부착,제3유형,공고문,
135,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2020 제1회 행복수성 전국사진공모전,사람과 오리들과의 대화,입선,,0,1,0,미부착,제3유형,공고문,
136,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2020 제1회 행복수성 전국사진공모전,버스킹은 즐거워,입선,,0,1,0,미부착,제3유형,공고문,
137,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2020 제1회 행복수성 전국사진공모전,피카소사진전,입선,,0,1,0,미부착,제3유형,공고문,
138,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2020 제1회 행복수성 전국사진공모전,수성못의 아침정경,입선,,0,1,0,미부착,제3유형,공고문,
139,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2020 제1회 행복수성 전국사진공모전,연등 반영,입선,,0,1,0,미부착,제3유형,공고문,
140,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2020 제1회 행복수성 전국사진공모전,수성못 지킴이,입선,,0,1,0,미부착,제3유형,공고문,
141,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2020 제1회 행복수성 전국사진공모전,수성못 노을,입선,,0,1,0,미부착,제3유형,공고문,
142,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2020 제1회 행복수성 전국사진공모전,청계산 정경,입선,,0,1,0,미부착,제3유형,공고문,
143,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2020 제1회 행복수성 전국사진공모전,수성의 총아,입선,,0,1,0,미부착,제3유형,공고문,
144,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2020 제1회 행복수성 전국사진공모전,거위 떼와 오리배,입선,,0,1,0,미부착,제3유형,공고문,
145,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2020 제1회 행복수성 전국사진공모전,소고 묘기,입선,,0,1,0,미부착,제3유형,공고문,
146,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2020 제1회 행복수성 전국사진공모전,평화로운 둥지섬,입선,,0,1,0,미부착,제3유형,공고문,
147,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2020 제1회 행복수성 전국사진공모전,수성못,입선,,0,1,0,미부착,제3유형,공고문,
148,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2020 제1회 행복수성 전국사진공모전,나도 할 수 있어,입선,,0,1,0,미부착,제3유형,공고문,
149,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2020 제1회 행복수성 전국사진공모전,영남제일관의 봄,입선,,0,1,0,미부착,제3유형,공고문,
150,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2020 제1회 행복수성 전국사진공모전,그 해 여름,입선,,0,1,0,미부착,제3유형,공고문,
151,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2020 제1회 행복수성 전국사진공모전,행복수성,입선,,0,1,0,미부착,제3유형,공고문,
152,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2020 제1회 행복수성 전국사진공모전,벚꽃언덕에서 손녀와 할머니,입선,,0,1,0,미부착,제3유형,공고문,
153,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2020 제1회 행복수성 전국사진공모전,빛과 형상,입선,,0,1,0,미부착,제3유형,공고문,
154,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2020 제1회 행복수성 전국사진공모전,스타디움의 아름다움,입선,,0,1,0,미부착,제3유형,공고문,
155,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2020 제1회 행복수성 전국사진공모전,내환지의 은하수,입선,,0,1,0,미부착,제3유형,공고문,
156,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2020 제1회 행복수성 전국사진공모전,수성구의 관문,입선,,0,1,0,미부착,제3유형,공고문,
157,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2020 제1회 행복수성 전국사진공모전,수성못의 봄,입선,,0,1,0,미부착,제3유형,공고문,
158,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2020 제1회 행복수성 전국사진공모전,88올림픽 환호의 거리,입선,,0,1,0,미부착,제3유형,공고문,
159,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2020 제1회 행복수성 전국사진공모전,동대사 연등,입선,,0,1,0,미부착,제3유형,공고문,
160,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2020 제1회 행복수성 전국사진공모전,세계를 향해,입선,,0,1,0,미부착,제3유형,공고문,
161,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,대구 지상철,금상,,0,1,0,미부착,제3유형,공고문,
162,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,비오는 날의 수성아트피아,은상,,0,1,0,미부착,제3유형,공고문,
163,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,나들이,은상,,0,1,0,미부착,제3유형,공고문,
164,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,쉼의 도서관,동상,,0,1,0,미부착,제3유형,공고문,
165,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,꽃길을 걸으며,동상,,0,1,0,미부착,제3유형,공고문,
166,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,오리의 사랑,동상,,0,1,0,미부착,제3유형,공고문,
167,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,희망열차,가작,,0,1,0,미부착,제3유형,공고문,
168,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,수성못 야경,가작,,0,1,0,미부착,제3유형,공고문,
169,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,도시,가작,,0,1,0,미부착,제3유형,공고문,
170,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,중장비 놀이터,가작,,0,1,0,미부착,제3유형,공고문,
171,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,추억,가작,,0,1,0,미부착,제3유형,공고문,
172,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,일몰이 좋은 곳,입선,,0,1,0,미부착,제3유형,공고문,
173,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,벚꽃 동산의 추억,입선,,0,1,0,미부착,제3유형,공고문,
174,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,고산서당과 잠자리채를 든 아이,입선,,0,1,0,미부착,제3유형,공고문,
175,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,대구스타디움의 여명,입선,,0,1,0,미부착,제3유형,공고문,
176,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,영남제일관으로,입선,,0,1,0,미부착,제3유형,공고문,
177,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,그날의 함성을 기다리며,입선,,0,1,0,미부착,제3유형,공고문,
178,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,수성못의 봄,입선,,0,1,0,미부착,제3유형,공고문,
179,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,자연은 살아있다,입선,,0,1,0,미부착,제3유형,공고문,
180,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,보름달이 떴다,입선,,0,1,0,미부착,제3유형,공고문,
181,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,핑크빛의 분수,입선,,0,1,0,미부착,제3유형,공고문,
182,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,수성못 달궤적,입선,,0,1,0,미부착,제3유형,공고문,
183,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,수달과 까치,입선,,0,1,0,미부착,제3유형,공고문,
184,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,안개낀 수성못 2,입선,,0,1,0,미부착,제3유형,공고문,
185,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,안개낀 수성못 3,입선,,0,1,0,미부착,제3유형,공고문,
186,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,도자기의 미,입선,,0,1,0,미부착,제3유형,공고문,
187,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,여명과 반영,입선,,0,1,0,미부착,제3유형,공고문,
188,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,만추 수성못-1,입선,,0,1,0,미부착,제3유형,공고문,
189,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,수성못에 눈꽃 내리던 날,입선,,0,1,0,미부착,제3유형,공고문,
190,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,골든벨,입선,,0,1,0,미부착,제3유형,공고문,
191,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,월드컵경기장 조형물,입선,,0,1,0,미부착,제3유형,공고문,
192,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,10월 어느 날의 대구스타디움,입선,,0,1,0,미부착,제3유형,공고문,
193,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,수성구 야경,입선,,0,1,0,미부착,제3유형,공고문,
194,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,범어4거리 야경,입선,,0,1,0,미부착,제3유형,공고문,
195,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,아름다운 수성못,입선,,0,1,0,미부착,제3유형,공고문,
196,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,중장비 놀이터,입선,,0,1,0,미부착,제3유형,공고문,
197,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,여름의 쉼터,입선,,0,1,0,미부착,제3유형,공고문,
198,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,도심 속 자연,입선,,0,1,0,미부착,제3유형,공고문,
199,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,하얀 눈발이 날리는 범어네거리,입선,,0,1,0,미부착,제3유형,공고문,
200,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,수성못 산책,입선,,0,1,0,미부착,제3유형,공고문,
201,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,환희의 스타디움과 반영,입선,,0,1,0,미부착,제3유형,공고문,
202,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,"고모역, 추억을 담은 발걸음",입선,,0,1,0,미부착,제3유형,공고문,
203,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,빛으로 힐링,입선,,0,1,0,미부착,제3유형,공고문,
204,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,국궁장,입선,,0,1,0,미부착,제3유형,공고문,
205,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,대구스타디움의 가을,입선,,0,1,0,미부착,제3유형,공고문,
206,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,밤에 핀 야화,입선,,0,1,0,미부착,제3유형,공고문,
207,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,대덕지의 일출,입선,,0,1,0,미부착,제3유형,공고문,
208,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,무지개 계단,입선,,0,1,0,미부착,제3유형,공고문,
209,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,범어성당,입선,,0,1,0,미부착,제3유형,공고문,
210,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,사랑해,입선,,0,1,0,미부착,제3유형,공고문,
211,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,오리배 친구들,입선,,0,1,0,미부착,제3유형,공고문,
212,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,비상,입선,,0,1,0,미부착,제3유형,공고문,
213,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,힘찬 내 나라,입선,,0,1,0,미부착,제3유형,공고문,
214,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,모노레일 열차,입선,,0,1,0,미부착,제3유형,공고문,
215,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,과거를 보다,입선,,0,1,0,미부착,제3유형,공고문,
216,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,일상,입선,,0,1,0,미부착,제3유형,공고문,
217,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,아름다운 산책길,입선,,0,1,0,미부착,제3유형,공고문,
218,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,아빠와 놀기,입선,,0,1,0,미부착,제3유형,공고문,
219,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,구천지의 아침,입선,,0,1,0,미부착,제3유형,공고문,
220,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,흰 구름떼,입선,,0,1,0,미부착,제3유형,공고문,
221,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2021 제2회 행복수성 전국사진공모전,수성못 전경,입선,,0,1,0,미부착,제3유형,공고문,
222,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2022 제3회 행복수성 전국사진공모전,연인의 달,금상,,0,1,0,미부착,제3유형,공고문,
223,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2022 제3회 행복수성 전국사진공모전,신도시와 구도시,은상,,0,1,0,미부착,제3유형,공고문,
224,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2022 제3회 행복수성 전국사진공모전,수성파크 골프장,동상,,0,1,0,미부착,제3유형,공고문,
225,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2022 제3회 행복수성 전국사진공모전,가천역(산업의 현장),동상,,0,1,0,미부착,제3유형,공고문,
226,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2022 제3회 행복수성 전국사진공모전,도심 속 휴양공간(범어성당),동상,,0,1,0,미부착,제3유형,공고문,
227,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2022 제3회 행복수성 전국사진공모전,수성못의 아침정경,가작,,0,1,0,미부착,제3유형,공고문,
228,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2022 제3회 행복수성 전국사진공모전,스타디움 연못,가작,,0,1,0,미부착,제3유형,공고문,
229,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2022 제3회 행복수성 전국사진공모전,야경 1,가작,,0,1,0,미부착,제3유형,공고문,
230,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2022 제3회 행복수성 전국사진공모전,수성못 빛 축제,가작,,0,1,0,미부착,제3유형,공고문,
231,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2022 제3회 행복수성 전국사진공모전,잊지는 마세요,가작,,0,1,0,미부착,제3유형,공고문,
232,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2022 제3회 행복수성 전국사진공모전,별이 빛나는 밤에,입선,,0,1,0,미부착,제3유형,공고문,
233,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2022 제3회 행복수성 전국사진공모전,열정수성 1,입선,,0,1,0,미부착,제3유형,공고문,
234,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2022 제3회 행복수성 전국사진공모전,샤스타데이지 명소,입선,,0,1,0,미부착,제3유형,공고문,
235,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2022 제3회 행복수성 전국사진공모전,대구미술관,입선,,0,1,0,미부착,제3유형,공고문,
236,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2022 제3회 행복수성 전국사진공모전,환호,입선,,0,1,0,미부착,제3유형,공고문,
237,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2022 제3회 행복수성 전국사진공모전,어둠속의 그림자,입선,,0,1,0,미부착,제3유형,공고문,
238,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2022 제3회 행복수성 전국사진공모전,풍년을 위하여,입선,,0,1,0,미부착,제3유형,공고문,
239,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2022 제3회 행복수성 전국사진공모전,체력은 국력,입선,,0,1,0,미부착,제3유형,공고문,
240,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2022 제3회 행복수성 전국사진공모전,수성못 단풍,입선,,0,1,0,미부착,제3유형,공고문,
241,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2022 제3회 행복수성 전국사진공모전,빨간꽃,입선,,0,1,0,미부착,제3유형,공고문,
242,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2022 제3회 행복수성 전국사진공모전,용의 기운,입선,,0,1,0,미부착,제3유형,공고문,
243,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2022 제3회 행복수성 전국사진공모전,체험의 장,입선,,0,1,0,미부착,제3유형,공고문,
244,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2022 제3회 행복수성 전국사진공모전,빛 내리는 밤,입선,,0,1,0,미부착,제3유형,공고문,
245,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2022 제3회 행복수성 전국사진공모전,햇살 좋은 날,입선,,0,1,0,미부착,제3유형,공고문,
246,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2022 제3회 행복수성 전국사진공모전,젊음,입선,,0,1,0,미부착,제3유형,공고문,
247,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2022 제3회 행복수성 전국사진공모전,수성못 상화동산의 가을,입선,,0,1,0,미부착,제3유형,공고문,
248,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2022 제3회 행복수성 전국사진공모전,꿈나무들의 역주,입선,,0,1,0,미부착,제3유형,공고문,
249,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2022 제3회 행복수성 전국사진공모전,금메달을 향해,입선,,0,1,0,미부착,제3유형,공고문,
250,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2022 제3회 행복수성 전국사진공모전,셀카맛집,입선,,0,1,0,미부착,제3유형,공고문,
251,수성구청,HOME > 행복수성 > 구정홍보 > 행복수성사진공모전 사진집 > 2022 제3회 행복수성 전국사진공모전,오리배 즐기기,입선,,0,1,0,미부착,제3유형,공고문,
252,수성문화관광,HOME > 관광명소 > 대구대표 호수공원 수성못 > 둘러보기 > 수성못 한눈에 보기,아르떼 수성랜드,"아르떼 수성랜드는 미니기차 등의 놀이기구를 비롯해 도예공방, 허브공방 등의 체험시설과 아이스링크를 운영하고 있다. 또한 파크랜드는 미니바이킹, 토끼뜀, 사슴열차 등의 놀이시설을 갖추고 있다.",,0,3,0,미부착,제1유형,소속공무원촬영(업무상저작물),
253,수성문화관광,HOME > 관광명소 > 대구대표 호수공원 수성못 > 둘러보기 > 수성못 한눈에 보기,상동지석묘군,"수성못 서면 아르떼 수성랜드 주차장 부근에 위치한 상동지석묘군. 1990년 처음 발견된 후, 1998년 본격적으로 발굴됐다. 2006년 4월 20일 대구광역시 기념물 제12호로 지정되었다.",,0,3,0,미부착,제1유형,소속공무원촬영(업무상저작물),
254,수성문화관광,HOME > 관광명소 > 대구대표 호수공원 수성못 > 둘러보기 > 수성못 한눈에 보기,오리배 & 유람선,"수성못을 노니는 즐거움의 하나로 추억과 낭만이 함께하는 오리배 유람을 빼놓을 수 없다. 2016년 봄부터 야간 유람선도 운영한다. 현재 수성못에는 오리배 74대, 투명보트(카약) 5대, 동력보트(파티보트 10인승) 2대가 운행하고 있다.",,0,3,0,미부착,제1유형,소속공무원촬영(업무상저작물),
255,수성문화관광,HOME > 관광명소 > 대구대표 호수공원 수성못 > 둘러보기 > 수성못 한눈에 보기,미즈사키 린타로 묘,"수성못은 일제강점기 시설 일본인 개척농민 미즈사키 린타로의 주도로 조성된 인공호수이다. 그는 1939년 임종 때 까지 수성못 관리인으로 일했으며, 현재 그의 무덤은 수성못에서 300여 미터 떨어진 남쪽에 위치해 있다.",,0,3,0,미부착,제1유형,소속공무원촬영(업무상저작물),
256,수성문화관광,HOME > 관광명소 > 대구대표 호수공원 수성못 > 둘러보기 > 수성못 한눈에 보기,수상·포켓무대,"일상이 문화가 되는 곳, 수성못은 버스킹 명소로 더욱 유명하다. 생활예술동호인들을 위한 ' 문화가 있는 날 , 버스킹데이' 를 비롯해 직접 시민들 속으로 찾아가는 '도심 속 작은 음악회', 수성구의 대표 축제 '수성못 페스티벌'등 장르를 초월한 다양한 축제들이 연중 펼쳐진다.",,0,3,0,미부착,제1유형,소속공무원촬영(업무상저작물),
257,수성문화관광,HOME > 관광명소 > 대구대표 호수공원 수성못 > 둘러보기 > 수성못 한눈에 보기,영상음악분수,"수성못 중앙에 설치된 영상음악분수는 길이 90m, 폭 12m, 물줄기 높이 70m로 전국 최고 수준이다. 492개 노즐을 통해 하늘로 솟구친 물줄기는 클래식과 팝을 넘나드는 음악에 따라 춤을 추며, 워터스크린의 화려한 영상과 레이져 쇼는 수성못을 환상적인 야경으로 연출한다.",,0,3,0,미부착,제1유형,소속공무원촬영(업무상저작물),
258,수성문화관광,HOME > 관광명소 > 대구대표 호수공원 수성못 > 둘러보기 > 수성못 한눈에 보기,관광안내소 북카페,"상화동산 동편 입구에 위치한 수성못 관광안내소는 관광객들의 궁금증 해소와 휴식 공간을 제공하며, 스토리텔러가 수성구의 이야기를 전문성 있게 전달한다. 수성구의 관광자원을 활용하여 제작한 관광기념품을 판매하고 있다.",,0,3,0,미부착,제1유형,소속공무원촬영(업무상저작물),
259,수성문화관광,HOME > 관광명소 > 대구대표 호수공원 수성못 > 둘러보기 > 수성못 한눈에 보기,"상화동산, 시문학거리","수성못과 수성들은 민족시인 이상화의 대표작 ‘빼앗긴 들에도 봄은 오는가’의 시적 상상의 모태가 된 곳이다. 1901년 4월 5일 대구 중구에서 태어나 1943년 마흔셋의 짧은 생을 마감한 상화. 그는 1926년 스물여섯 청년시절에 민족의 현실을 ‘빼앗긴 들’에 담아 노래했다.

푸른 하늘, 푸른 들이 맞붙은 수성들을 거닐며 시대의 아픔을 온 몸으로 표현한 아름다운 청년 상화를 수성못 상화동산과 시문학거리에서 만나볼 수 있다.",,0,3,0,미부착,제1유형,소속공무원촬영(업무상저작물),
260,수성문화관광,HOME > 관광명소 > 대구대표 호수공원 수성못 > 둘러보기 > 수성못 한눈에 보기,울루루(ULURU) 문화광장,"수성구와 호주 블랙타운시와의 자매결연 20주년을 맞아 블랙타운시로부터 디자인 구상안을 받아 조성한 다목적 광장이다. 호주의 다양한 자연과 문화환경을 모티브로, 건축물은 '지구의 배꼽' 이라 불리는 세계최대 바위 호주 울루루를 형상화하여 울루루 문화광장으로 명명되었다.",,0,3,0,미부착,제1유형,소속공무원촬영(업무상저작물),
