순번,대분류,중분류,기관명,사이트명,카테고리,이름,설명,등록일,수량,기존 공공누리 유형,최종 공공누리 유형,계약서 유무,비고,저작물명,,유형,디지털형태,설명,주제어,언어,제작일,,계약서,저작권자,,공동저작자,저작인접권자,공개유형,저작물성,비보호저작물,업무상저작물,상업적이용허락,저작재산권,,,,,,,공동저작자동의,유효기간,,초상권
18500,이미지,기록,대한민국역사박물관,근현대사아카이브,민주공화당 김종필,통일원 고문 오찬,2018소장자료_2486.jpg,1979,1,비표출,만료 공공저작물,무,,통일원 고문 오찬,,사진,이미지,,역사,한국어,1979,,저작물성 없음,대한민국역사박물관,,,,만료 공공저작물,저작물성없음,,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18501,이미지,기록,대한민국역사박물관,근현대사아카이브,민주공화당 김종필,통일원 고문 오찬,2018소장자료_2487.jpg,1979,1,비표출,만료 공공저작물,무,,통일원 고문 오찬,,사진,이미지,,역사,한국어,1979,,저작물성 없음,대한민국역사박물관,,,,만료 공공저작물,저작물성없음,,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18502,이미지,기록,대한민국역사박물관,근현대사아카이브,민주공화당 김종필,통일원 고문 오찬,2018소장자료_2488.jpg,1979,1,비표출,만료 공공저작물,무,,통일원 고문 오찬,,사진,이미지,,역사,한국어,1979,,저작물성 없음,대한민국역사박물관,,,,만료 공공저작물,저작물성없음,,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18503,이미지,기록,대한민국역사박물관,근현대사아카이브,민주공화당 김종필,통일원 고문 오찬,2018소장자료_2489.jpg,1979,1,비표출,만료 공공저작물,무,,통일원 고문 오찬,,사진,이미지,,역사,한국어,1979,,저작물성 없음,대한민국역사박물관,,,,만료 공공저작물,저작물성없음,,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18504,이미지,기록,대한민국역사박물관,근현대사아카이브,민주공화당 김종필,통일원 고문 오찬,2018소장자료_2490.jpg,1979,1,비표출,만료 공공저작물,무,,통일원 고문 오찬,,사진,이미지,,역사,한국어,1979,,저작물성 없음,대한민국역사박물관,,,,만료 공공저작물,저작물성없음,,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18505,이미지,기록,대한민국역사박물관,근현대사아카이브,민주공화당 김종필,통일원 고문 오찬,2018소장자료_2491.jpg,1979,1,비표출,만료 공공저작물,무,,통일원 고문 오찬,,사진,이미지,,역사,한국어,1979,,저작물성 없음,대한민국역사박물관,,,,만료 공공저작물,저작물성없음,,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18506,이미지,기록,대한민국역사박물관,근현대사아카이브,민주공화당 김종필,통일원 고문 오찬,2018소장자료_2492.jpg,1979,1,비표출,만료 공공저작물,무,,통일원 고문 오찬,,사진,이미지,,역사,한국어,1979,,저작물성 없음,대한민국역사박물관,,,,만료 공공저작물,저작물성없음,,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18507,이미지,기록,대한민국역사박물관,근현대사아카이브,민주공화당 김종필,통일원 고문 오찬,2018소장자료_2493.jpg,1979,1,비표출,만료 공공저작물,무,,통일원 고문 오찬,,사진,이미지,,역사,한국어,1979,,저작물성 없음,대한민국역사박물관,,,,만료 공공저작물,저작물성없음,,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18508,이미지,기록,대한민국역사박물관,근현대사아카이브,민주공화당 김종필,통일원 고문 오찬,2018소장자료_2494.jpg,1979,1,비표출,만료 공공저작물,무,,통일원 고문 오찬,,사진,이미지,,역사,한국어,1979,,저작물성 없음,대한민국역사박물관,,,,만료 공공저작물,저작물성없음,,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18509,이미지,기록,대한민국역사박물관,근현대사아카이브,민주공화당 김종필,김종필 총재 주한 뉴질랜드 대사 접견 담화,2018소장자료_2495.jpg,1979,1,비표출,만료 공공저작물,무,,김종필 총재 주한 뉴질랜드 대사 접견 담화,,사진,이미지,,역사,한국어,1979,,저작물성 없음,대한민국역사박물관,,,,만료 공공저작물,저작물성없음,,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18510,이미지,기록,대한민국역사박물관,근현대사아카이브,민주공화당 김종필,김종필 총재 주한 뉴질랜드 대사 접견 담화,2018소장자료_2496.jpg,1979,1,비표출,만료 공공저작물,무,,김종필 총재 주한 뉴질랜드 대사 접견 담화,,사진,이미지,,역사,한국어,1979,,저작물성 없음,대한민국역사박물관,,,,만료 공공저작물,저작물성없음,,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18511,이미지,기록,대한민국역사박물관,근현대사아카이브,민주공화당 김종필,김종필 총재 주한 뉴질랜드 대사 접견 담화,2018소장자료_2497.jpg,1979,1,비표출,만료 공공저작물,무,,김종필 총재 주한 뉴질랜드 대사 접견 담화,,사진,이미지,,역사,한국어,1979,,저작물성 없음,대한민국역사박물관,,,,만료 공공저작물,저작물성없음,,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18512,이미지,기록,대한민국역사박물관,근현대사아카이브,민주공화당 김종필,김종필 총재 주한 뉴질랜드 대사 접견 담화,2018소장자료_2498.jpg,1979,1,비표출,만료 공공저작물,무,,김종필 총재 주한 뉴질랜드 대사 접견 담화,,사진,이미지,,역사,한국어,1979,,저작물성 없음,대한민국역사박물관,,,,만료 공공저작물,저작물성없음,,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18513,이미지,기록,대한민국역사박물관,근현대사아카이브,민주공화당 김종필,김종필 총재 주한 이탈리아 대사 접견 담화,2018소장자료_2499.jpg,1979,1,비표출,만료 공공저작물,무,,김종필 총재 주한 이탈리아 대사 접견 담화,,사진,이미지,,역사,한국어,1979,,저작물성 없음,대한민국역사박물관,,,,만료 공공저작물,저작물성없음,,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18514,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,한국행 배에 탑승하는 미군들,2020매티스레비_0001.jpg,1952,1,비표출,만료 공공저작물,무,,한국행 배에 탑승하는 미군들,,사진,이미지,,역사,한국어,1952,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18515,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,배에서 본 부산 전경,2020매티스레비_0002.jpg,미상,1,제4유형,만료 공공저작물,무,,배에서 본 부산 전경,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18516,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,1953년 부산 전경,2020매티스레비_0003.jpg,1953,1,제4유형,만료 공공저작물,무,,1953년 부산 전경,,사진,이미지,,역사,한국어,1953,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18517,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,부산의 상점가,2020매티스레비_0004.jpg,미상,1,제4유형,만료 공공저작물,무,,부산의 상점가,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18518,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,부산의 거리 풍경,2020매티스레비_0005.jpg,미상,1,제4유형,만료 공공저작물,무,,부산의 거리 풍경,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18519,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,언덕에서 본 부산 전경,2020매티스레비_0006.jpg,미상,1,제4유형,만료 공공저작물,무,,언덕에서 본 부산 전경,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18520,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,제453 미 공병대대 캠프 전경,2020매티스레비_0007.jpg,미상,1,제4유형,만료 공공저작물,무,,제453 미 공병대대 캠프 전경,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18521,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,제453 미 공병대대 캠프 울타리,2020매티스레비_0008.jpg,미상,1,제4유형,만료 공공저작물,무,,제453 미 공병대대 캠프 울타리,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18522,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,제453 미 공병대대 캠프 세탁물,2020매티스레비_0009.jpg,미상,1,제4유형,만료 공공저작물,무,,제453 미 공병대대 캠프 세탁물,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18523,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,한국인 간수,2020매티스레비_0010.jpg,미상,1,제4유형,만료 공공저작물,무,,한국인 간수,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18524,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,영구 기지를 구축하는 모습,2020매티스레비_0011.jpg,미상,1,제4유형,만료 공공저작물,무,,영구 기지를 구축하는 모습,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18525,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,퀀셋 막사,2020매티스레비_0012.jpg,미상,1,제4유형,만료 공공저작물,무,,퀀셋 막사,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18526,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,장교회관 공사,2020매티스레비_0013.jpg,미상,1,제4유형,만료 공공저작물,무,,장교회관 공사,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18527,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,로렌스 미 육군 중위,2020매티스레비_0014.jpg,미상,1,제4유형,만료 공공저작물,무,,로렌스 미 육군 중위,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18528,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,수엘 소령과 로렌스 중위,2020매티스레비_0015.jpg,미상,1,제4유형,만료 공공저작물,무,,수엘 소령과 로렌스 중위,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18529,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,착공 중인 예배당,2020매티스레비_0016.jpg,미상,1,제4유형,만료 공공저작물,무,,착공 중인 예배당,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18530,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,착공 중인 예배당,2020매티스레비_0017.jpg,미상,1,제4유형,만료 공공저작물,무,,착공 중인 예배당,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18531,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,예배당 꼭대기 구조물 설치,2020매티스레비_0018.jpg,미상,1,제4유형,만료 공공저작물,무,,예배당 꼭대기 구조물 설치,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18532,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,예배당 꼭대기 구조물 설치,2020매티스레비_0019.jpg,미상,1,제4유형,만료 공공저작물,무,,예배당 꼭대기 구조물 설치,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18533,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,부산 서쪽 언덕의 모습,2020매티스레비_0020.jpg,미상,1,제4유형,만료 공공저작물,무,,부산 서쪽 언덕의 모습,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18534,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,부산 피란민 거주지,2020매티스레비_0021.jpg,미상,1,제4유형,만료 공공저작물,무,,부산 피란민 거주지,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18535,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,부산 북단 피란민 가옥,2020매티스레비_0022.jpg,미상,1,제4유형,만료 공공저작물,무,,부산 북단 피란민 가옥,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18536,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,반공 행진을 하는 거리 시위대,2020매티스레비_0023.jpg,미상,1,제4유형,만료 공공저작물,무,,반공 행진을 하는 거리 시위대,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18537,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,화재가 난 코카콜라 공장,2020매티스레비_0024.jpg,미상,1,제4유형,만료 공공저작물,무,,화재가 난 코카콜라 공장,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18538,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,부산 북부 거리 풍경,2020매티스레비_0025.jpg,미상,1,제4유형,만료 공공저작물,무,,부산 북부 거리 풍경,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18539,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,유엔묘지 입구,2020매티스레비_0026.jpg,미상,1,제4유형,만료 공공저작물,무,,유엔묘지 입구,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18540,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,유엔묘지 전경,2020매티스레비_0027.jpg,미상,1,제4유형,만료 공공저작물,무,,유엔묘지 전경,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18541,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,부산 동성고아원,2020매티스레비_0028.jpg,미상,1,제4유형,만료 공공저작물,무,,부산 동성고아원,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18542,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,부산 동성고아원 원아와 미군,2020매티스레비_0029.jpg,미상,1,제4유형,만료 공공저작물,무,,부산 동성고아원 원아와 미군,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18543,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,산타 복장을 한 미군,2020매티스레비_0030.jpg,미상,1,제4유형,만료 공공저작물,무,,산타 복장을 한 미군,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18544,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,부산 동성고아원의 원아,2020매티스레비_0031.jpg,미상,1,제4유형,만료 공공저작물,무,,부산 동성고아원의 원아,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18545,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,부산 동성고아원의 원아들,2020매티스레비_0032.jpg,미상,1,제4유형,만료 공공저작물,무,,부산 동성고아원의 원아들,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18546,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,부산 동성고아원 단체사진,2020매티스레비_0033.jpg,미상,1,제4유형,만료 공공저작물,무,,부산 동성고아원 단체사진,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18547,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,부산 여성들,2020매티스레비_0034.jpg,미상,1,제4유형,만료 공공저작물,무,,부산 여성들,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18548,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,캠프용 물탱크,2020매티스레비_0035.jpg,미상,1,제4유형,만료 공공저작물,무,,캠프용 물탱크,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18549,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,군산으로 가는 길,2020매티스레비_0036.jpg,미상,1,제4유형,만료 공공저작물,무,,군산으로 가는 길,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18550,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,낙동강 왜관철교,2020매티스레비_0037.jpg,미상,1,제4유형,만료 공공저작물,무,,낙동강 왜관철교,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18551,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,왜관철교 구조물 교체 작업,2020매티스레비_0038.jpg,미상,1,제4유형,만료 공공저작물,무,,왜관철교 구조물 교체 작업,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18552,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,복구 중인 낙동강 왜관철교,2020매티스레비_0039.jpg,미상,1,제4유형,만료 공공저작물,무,,복구 중인 낙동강 왜관철교,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18553,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,왜관철교 트러스 구조물 교체,2020매티스레비_0040.jpg,미상,1,제4유형,만료 공공저작물,무,,왜관철교 트러스 구조물 교체,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18554,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,복구된 낙동강 왜관철교,2020매티스레비_0041.jpg,미상,1,제4유형,만료 공공저작물,무,,복구된 낙동강 왜관철교,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18555,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,로렌스 미 육군 중위와 사병들,2020매티스레비_0042.jpg,미상,1,제4유형,만료 공공저작물,무,,로렌스 미 육군 중위와 사병들,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18556,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,손상된 크레인,2020매티스레비_0043.jpg,미상,1,제4유형,만료 공공저작물,무,,손상된 크레인,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18557,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,손상된 크레인,2020매티스레비_0044.jpg,미상,1,제4유형,만료 공공저작물,무,,손상된 크레인,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18558,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,천안 성환역 철로,2020매티스레비_0045.jpg,미상,1,제4유형,만료 공공저작물,무,,천안 성환역 철로,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18559,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,해운대 마을 민가와 아이들,2020매티스레비_0046.jpg,미상,1,제4유형,만료 공공저작물,무,,해운대 마을 민가와 아이들,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18560,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,해운대 마을 풍경,2020매티스레비_0047.jpg,미상,1,제4유형,만료 공공저작물,무,,해운대 마을 풍경,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18561,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,해운대 철로 개설 작업 중인 미군,2020매티스레비_0048.jpg,미상,1,제4유형,만료 공공저작물,무,,해운대 철로 개설 작업 중인 미군,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18562,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,해운대 철로 개설 작업,2020매티스레비_0049.jpg,미상,1,제4유형,만료 공공저작물,무,,해운대 철로 개설 작업,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18563,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,철로 공사를 지켜보는 노인,2020매티스레비_0050.jpg,미상,1,제4유형,만료 공공저작물,무,,철로 공사를 지켜보는 노인,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18564,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,철로 공사를 지켜보는 한국인 남성,2020매티스레비_0051.jpg,미상,1,제4유형,만료 공공저작물,무,,철로 공사를 지켜보는 한국인 남성,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
18565,이미지,기록,대한민국역사박물관,근현대사아카이브,6·25전쟁 참전 미군 매티스 레비의 한국 기록,해운대 철로 개설 작업,2020매티스레비_0052.jpg,미상,1,제4유형,만료 공공저작물,무,,해운대 철로 개설 작업,,사진,이미지,,역사,한국어,미상,,보호기간 만료,대한민국역사박물관,,,,만료 공공저작물,저작물,만료저작물,,상업적이용가능,○,○,○,○,○,○,○,,만료저작물,,
