국립해양문화재연구소 권리처리 목록,,,,,,,,,,,,
순번,사이트명,카테고리,이름,설명,등록일,영상,사진,문서,기존 공공누리 유형,최종 공공누리 유형,계약서 유무,비고
7060,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 번개무늬 잔,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7061,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 번개무늬 잔,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7062,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 번개무늬 잔,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7063,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 번개무늬 잔,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7064,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 번개무늬 잔,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7065,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 번개무늬 잔,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7066,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 번개무늬 잔편,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7067,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 병,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7068,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 병,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7069,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 보상 넝쿨무늬 대접편,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7070,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 보상넝쿨 무늬 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7071,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 봉황무늬 돈편,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7072,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 봉황무늬 돈편,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7073,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 봉황무늬 돈편,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7074,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 사발,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7075,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 사발,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7076,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 사자 모양 향로 뚜껑,,,0,1,0,제4유형,개방불가,보물,기관 요청
7077,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 사자모양 향로 뚜껑,,,0,1,0,제4유형,개방불가,보물,기관 요청
7078,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 사자모양 향로편,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7079,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 사자모양 향로편,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7080,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선 무늬 잔 뚜껑,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7081,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선 무늬 잔 뚜껑,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7082,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선 무늬 잔 뚜껑,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7083,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선 무늬 잔 뚜껑,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7084,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선 무늬 잔 뚜껑,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7085,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선 무늬 잔 뚜껑,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7086,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선 무늬 잔 뚜껑,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7087,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 곷모양 잔편,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7088,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 꽃모양 발,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7089,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 꽃모양 발,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7090,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 꽃모양 발,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7091,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 꽃모양 발,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7092,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 꽃모양 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7093,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 꽃모양 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7094,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 뚜껑,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7095,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 뚜껑,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7096,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 뚜껑,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7097,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 뚜껑,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7098,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 뚜껑,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7099,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 뚜껑,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7100,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 뚜껑,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7101,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 뚜껑,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7102,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 뚜껑,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7103,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 뚜껑,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7104,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 뚜껑,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7105,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 뚜껑,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7106,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 뚜껑,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7107,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 뚜껑,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7108,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 발,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7109,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 발,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7110,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 발,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7111,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 발,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7112,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 발,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7113,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 발,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7114,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 발,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7115,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 발,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7116,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 발,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7117,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 발,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7118,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 발,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7119,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 발,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7120,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 발,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7121,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 발,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7122,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 발,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7123,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 발,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7124,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 발,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7125,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 발,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7126,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 발,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7127,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 발,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7128,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 발,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7129,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 발,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7130,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 발,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7131,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 발,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7132,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 발,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7133,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 발편,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7134,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 발편,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7135,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 완,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7136,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 완,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7137,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 완,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7138,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 완,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7139,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 완,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7140,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 완,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7141,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 완,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7142,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 완,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7143,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 완,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7144,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 완,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7145,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 완,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7146,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 완,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7147,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 완,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7148,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 완,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7149,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 완,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7150,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 완,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7151,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 완,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7152,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 완,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7153,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 완,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7154,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7155,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7156,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7157,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7158,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7159,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7160,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7161,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7162,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7163,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7164,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7165,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7166,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7167,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7168,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7169,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7170,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7171,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7172,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7173,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7174,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7175,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7176,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7177,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7178,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7179,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7180,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7181,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7182,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7183,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7184,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7185,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7186,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7187,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7188,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7189,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7190,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7191,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7192,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7193,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7194,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7195,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7196,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7197,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7198,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7199,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7200,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7201,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7202,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7203,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7204,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7205,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7206,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7207,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7208,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7209,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7210,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7211,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7212,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7213,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7214,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7215,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7216,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7217,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7218,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7219,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7220,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7221,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7222,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7223,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7224,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7225,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7226,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7227,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7228,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7229,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7230,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7231,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7232,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7233,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7234,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7235,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7236,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7237,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7238,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7239,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
7240,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 선무늬 접시,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
