순번,대분류,중분류,기관명,사이트명,카테고리,이름,설명,등록일,수량,기존 공공누리 유형,최종 공공누리 유형,계약서 유무,비고,저작물명,,유형,디지털형태,설명,주제어,언어,제작일,,계약서,저작권자,,공동저작자,저작인접권자,공개유형,저작물성,비보호저작물,업무상저작물,상업적이용허락,저작재산권,,,,,,,공동저작자동의,유효기간,,초상권
132,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",쌍계사 대웅전,"쌍계사 대웅전 내부 천정 구조
소재지 : 경상남도 하동군 화개면 운수리 207
소유자 : 쌍계사
규모: 정면 5칸, 측면 3칸, 단층 다포계 팔작지붕
시대 : 조선 인조 10년(1632)",2000,1,미부착,제4유형,유,,쌍계사 대웅전,,사진,이미지,,문화유산,한국어,2000,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
133,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",쌍계사 대웅전,"쌍계사 대웅전_02
소재지 : 경상남도 하동군 화개면 운수리 207
소유자 : 쌍계사
규모: 정면 5칸, 측면 3칸, 단층 다포계 팔작지붕
시대 : 조선 인조 10년(1632)",2000,1,미부착,제4유형,유,,쌍계사 대웅전,,사진,이미지,,문화유산,한국어,2000,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
134,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",쌍계사 대웅전,"쌍계사 대웅전_03
소재지 : 경상남도 하동군 화개면 운수리 207
소유자 : 쌍계사
규모: 정면 5칸, 측면 3칸, 단층 다포계 팔작지붕
시대 : 조선 인조 10년(1632)",2000,1,미부착,제4유형,유,,쌍계사 대웅전,,사진,이미지,,문화유산,한국어,2000,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
135,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",쌍계사 대웅전,"쌍계사 대웅전 공포
소재지 : 경상남도 하동군 화개면 운수리 207
소유자 : 쌍계사
규모: 정면 5칸, 측면 3칸, 단층 다포계 팔작지붕
시대 : 조선 인조 10년(1632)",2000,1,미부착,제4유형,유,,쌍계사 대웅전,,사진,이미지,,문화유산,한국어,2000,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
136,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",쌍계사 대웅전,"쌍계사 대웅전 내부
소재지 : 경상남도 하동군 화개면 운수리 207
소유자 : 쌍계사
규모: 정면 5칸, 측면 3칸, 단층 다포계 팔작지붕
시대 : 조선 인조 10년(1632)",2000,1,미부착,제4유형,유,,쌍계사 대웅전,,사진,이미지,,문화유산,한국어,2000,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
137,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",숭렬당,"숭렬당 동측면
소재지 : 경상북도 영천시 성내동 9-2
소유자 : 이수채 외 13인
규모: 정면 5칸, 측면 3칸, 맞배지붕+가적지붕 이익공
시대 : 조선 세종 15년(1433)",2001,1,미부착,제4유형,유,,숭렬당,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
138,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",숭렬당,"숭렬당 대청마루
소재지 : 경상북도 영천시 성내동 9-2
소유자 : 이수채 외 13인
규모: 정면 5칸, 측면 3칸, 맞배지붕+가적지붕 이익공
시대 : 조선 세종 15년(1433)",2001,1,미부착,제4유형,유,,숭렬당,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
139,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",숭렬당,"숭렬당 내부 연등 천장
소재지 : 경상북도 영천시 성내동 9-2
소유자 : 이수채 외 13인
규모: 정면 5칸, 측면 3칸, 맞배지붕+가적지붕 이익공
시대 : 조선 세종 15년(1433)",2001,1,미부착,제4유형,유,,숭렬당,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
140,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",숭렬당,"숭렬당_4
소재지 : 경상북도 영천시 성내동 9-2
소유자 : 이수채 외 13인
규모: 정면 5칸, 측면 3칸, 맞배지붕+가적지붕 이익공
시대 : 조선 세종 15년(1433)",2001,1,미부착,제4유형,유,,숭렬당,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
141,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",숭렬당,"숭렬당 내부 기둥 보야지
소재지 : 경상북도 영천시 성내동 9-2
소유자 : 이수채 외 13인
규모: 정면 5칸, 측면 3칸, 맞배지붕+가적지붕 이익공
시대 : 조선 세종 15년(1433)",2001,1,미부착,제4유형,유,,숭렬당,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
142,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",숭렬당,"숭렬당 사당
소재지 : 경상북도 영천시 성내동 9-2
소유자 : 이수채 외 13인
규모: 정면 5칸, 측면 3칸, 맞배지붕+가적지붕 이익공
시대 : 조선 세종 15년(1433)",2001,1,미부착,제4유형,유,,숭렬당,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
143,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",숭렬당,"숭렬당 배면
소재지 : 경상북도 영천시 성내동 9-2
소유자 : 이수채 외 13인
규모: 정면 5칸, 측면 3칸, 맞배지붕+가적지붕 이익공
시대 : 조선 세종 15년(1433)",2001,1,미부착,제4유형,유,,숭렬당,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
144,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",은해사 백흥암 극락전,"은해사 백흥암 극락전 정면 편액 및 처마
소재지 : 경상북도 영천시 치일리 549번지
소유자 : 은해사
규모: 정면 3칸, 측면 3칸, 다포계 팔작지붕
시대 : 조선 인조 21년(1643)",2001,1,미부착,제4유형,유,,은해사 백흥암 극락전,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
145,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",은해사 백흥암 극락전,"은해사 백흥암 극락전 귀공포
소재지 : 경상북도 영천시 치일리 549번지
소유자 : 은해사
규모: 정면 3칸, 측면 3칸, 다포계 팔작지붕
시대 : 조선 인조 21년(1643)",2001,1,미부착,제4유형,유,,은해사 백흥암 극락전,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
146,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",은해사 백흥암 극락전,"은해사 백흥암 극락전_3
소재지 : 경상북도 영천시 치일리 549번지
소유자 : 은해사
규모: 정면 3칸, 측면 3칸, 다포계 팔작지붕
시대 : 조선 인조 21년(1643)",2001,1,미부착,제4유형,유,,은해사 백흥암 극락전,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
147,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",은해사 백흥암 극락전,"은해사 백흥암 극락전 수미단(보물 제486호)
소재지 : 경상북도 영천시 치일리 549번지
소유자 : 은해사
규모: 정면 3칸, 측면 3칸, 다포계 팔작지붕
시대 : 조선 인조 21년(1643)",2001,1,미부착,제4유형,유,,은해사 백흥암 극락전,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
148,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",은해사 백흥암 극락전,"은해사 백흥암 극락전_5
소재지 : 경상북도 영천시 치일리 549번지
소유자 : 은해사
규모: 정면 3칸, 측면 3칸, 다포계 팔작지붕
시대 : 조선 인조 21년(1643)",2001,1,미부착,제4유형,유,,은해사 백흥암 극락전,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
149,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",은해사 백흥암 극락전,"은해사 백흥암 극락전 내부 공포와 천장
소재지 : 경상북도 영천시 치일리 549번지
소유자 : 은해사
규모: 정면 3칸, 측면 3칸, 다포계 팔작지붕
시대 : 조선 인조 21년(1643)",2001,1,미부착,제4유형,유,,은해사 백흥암 극락전,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
150,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",은해사 백흥암 극락전,"은해사 백흥암 극락전 후불 탱화
소재지 : 경상북도 영천시 치일리 549번지
소유자 : 은해사
규모: 정면 3칸, 측면 3칸, 다포계 팔작지붕
시대 : 조선 인조 21년(1643)",2001,1,미부착,제4유형,유,,은해사 백흥암 극락전,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
151,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",은해사 백흥암 극락전,"은해사 백흥암 극락전_8
소재지 : 경상북도 영천시 치일리 549번지
소유자 : 은해사
규모: 정면 3칸, 측면 3칸, 다포계 팔작지붕
시대 : 조선 인조 21년(1643)",2001,1,미부착,제4유형,유,,은해사 백흥암 극락전,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
152,이미지,문화유산,국가유산청,국가유산청,문화재대관 (석조iII 보물편),영암 엄길리암각매향명,"영암 엄길리암각매향명_4
소재지 : 전라남도 영암군 서호면 엄길리 85
소유자 : 국유
규모: 길이 : 1.28m, 높이 : 0.99m
재질 : 화강암벽
시대 : 고려시대(1344년)",2002,1,미부착,제4유형,유,,영암 엄길리암각매향명,,사진,이미지,,문화유산,한국어,2002,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
153,이미지,문화유산,국가유산청,국가유산청,문화재대관 (석조iII 보물편),영암 엄길리암각매향명,"영암 엄길리암각매향명_5
소재지 : 전라남도 영암군 서호면 엄길리 85
소유자 : 국유
규모: 길이 : 1.28m, 높이 : 0.99m
재질 : 화강암벽
시대 : 고려시대(1344년)",2002,1,미부착,제4유형,유,,영암 엄길리암각매향명,,사진,이미지,,문화유산,한국어,2002,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
154,이미지,문화유산,국가유산청,국가유산청,문화재대관 (석조iII 보물편),영암 엄길리암각매향명,"매향명 부분_6
소재지 : 전라남도 영암군 서호면 엄길리 85
소유자 : 국유
규모: 길이 : 1.28m, 높이 : 0.99m
재질 : 화강암벽
시대 : 고려시대(1344년)",2002,1,미부착,제4유형,유,,영암 엄길리암각매향명,,사진,이미지,,문화유산,한국어,2002,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
155,이미지,문화유산,국가유산청,국가유산청,문화재대관 (석조iII 보물편),영암 엄길리암각매향명,"매향명 부분_7
소재지 : 전라남도 영암군 서호면 엄길리 85
소유자 : 국유
규모: 길이 : 1.28m, 높이 : 0.99m
재질 : 화강암벽
시대 : 고려시대(1344년)",2002,1,미부착,제4유형,유,,영암 엄길리암각매향명,,사진,이미지,,문화유산,한국어,2002,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
156,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",개목사 원통전,"개목사 원통전_0
소재지 : 경상북도 안동시 서후면 태장2리 888
소유자 : 개목사
규모: 정면 3칸, 측면 3칸, 주심포계 맞배지붕
시대 : 조선 세조 3년(1475)",2001,1,미부착,제4유형,유,,개목사 원통전,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
157,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",개목사 원통전,"개목사 원통전 내부 천정 가구
소재지 : 경상북도 안동시 서후면 태장2리 888
소유자 : 개목사
규모: 정면 3칸, 측면 3칸, 주심포계 맞배지붕
시대 : 조선 세조 3년(1475)",2001,1,미부착,제4유형,유,,개목사 원통전,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
158,이미지,문화유산,국가유산청,국가유산청,"문화재대관 (목조, 보물편)",개목사 원통전,"개목사 원통전 내부
소재지 : 경상북도 안동시 서후면 태장2리 888
소유자 : 개목사
규모: 정면 3칸, 측면 3칸, 주심포계 맞배지붕
시대 : 조선 세조 3년(1475)",2001,1,미부착,제4유형,유,,개목사 원통전,,사진,이미지,,문화유산,한국어,2001,,저작물이용허락동의서,안장헌,,,국가유산청,제4유형,저작물,보호저작물,X,상업적이용금지,○,○,○,○,○,○,X,,,,
